Time (msec),Boost Error* (psi),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction (1-byte)** (degrees),Final Fueling Base (2-byte)* (lambda),Fine Learning Knock Correction (degrees),IAM (multiplier),Ignition Total Timing (degrees),Intake Air Temperature (F),Knock Sum Cylinder 1* (count),Knock Sum Cylinder 2* (count),Knock Sum Cylinder 3* (count),Knock Sum Cylinder 4* (count),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Target Boost (2-byte)** (psi relative sea level),Throttle Opening Angle (%)
15937,7.04,0.28,729,0.00,0.99,0.00,1.0000,17.50,79,0,0,0,13,3.45,0.00,-2.78,2.35
16104,7.04,0.29,730,0.00,0.99,0.00,1.0000,16.50,79,0,0,0,13,3.52,0.00,-2.78,2.35
16151,7.04,0.28,736,0.00,0.99,0.00,1.0000,16.50,79,0,0,0,13,3.45,0.00,-2.78,2.35
16163,7.04,0.29,733,0.00,0.99,0.00,1.0000,17.00,79,0,0,0,13,3.55,0.00,-2.78,2.35
16328,7.03,0.30,733,0.00,0.99,0.00,1.0000,17.00,79,0,0,0,13,3.62,0.00,-2.78,2.35
16373,7.04,0.29,730,0.00,0.99,0.00,1.0000,17.50,79,0,0,0,13,3.57,0.00,-2.78,2.35
16376,7.03,0.28,727,0.00,0.99,0.00,1.0000,17.50,79,0,0,0,13,3.48,0.00,-2.78,2.35
16550,7.01,0.29,727,0.00,0.99,0.00,1.0000,17.50,79,0,0,0,13,3.47,0.00,-2.78,2.35
16573,7.02,0.28,734,0.00,0.99,0.00,1.0000,17.00,79,0,0,0,13,3.45,0.00,-2.78,2.35
16576,7.02,0.27,735,0.00,0.99,0.00,1.0000,16.50,79,0,0,0,13,3.33,0.00,-2.78,2.35
16752,7.04,0.27,738,0.00,0.99,0.00,1.0000,16.00,79,0,0,0,13,3.31,0.00,-2.78,2.35
16776,7.04,0.28,743,0.00,0.99,0.00,1.0000,16.00,79,0,0,0,13,3.43,0.00,-2.78,2.35
16776,7.04,0.28,741,0.00,0.99,0.00,1.0000,16.00,79,0,0,0,13,3.45,0.00,-2.78,2.35
16941,7.04,0.27,740,0.00,0.99,0.00,1.0000,16.00,79,0,0,0,13,3.38,0.00,-2.78,2.35
16978,7.05,0.27,735,0.00,0.99,0.00,1.0000,16.50,79,0,0,0,13,3.35,0.00,-2.78,2.35
17132,7.05,0.27,738,0.00,0.99,0.00,1.0000,17.00,79,0,0,0,13,3.38,0.00,-2.78,2.35
17168,7.07,0.26,729,0.00,0.99,0.00,1.0000,17.50,79,0,0,0,13,3.22,0.00,-2.78,2.35
17178,7.08,0.26,736,0.00,0.99,0.00,1.0000,16.50,79,0,0,0,13,3.24,0.00,-2.78,2.35
17334,7.09,0.28,727,0.00,0.99,0.00,1.0000,17.50,79,0,0,0,13,3.38,0.00,-2.78,2.35
17370,7.08,0.28,730,0.00,0.99,0.00,1.0000,17.00,79,0,0,0,13,3.38,0.00,-2.78,2.35
17370,7.08,0.27,740,0.00,0.99,0.00,1.0000,16.00,79,0,0,0,13,3.33,0.00,-2.78,2.35
17546,7.09,0.27,738,0.00,0.99,0.00,1.0000,16.50,79,0,0,0,13,3.33,0.00,-2.78,2.35
17580,7.09,0.28,735,0.00,0.99,0.00,1.0000,16.50,79,0,0,0,13,3.41,0.00,-2.78,2.35
17583,7.09,0.28,728,0.00,0.99,0.00,1.0000,17.50,79,0,0,0,13,3.40,0.00,-2.78,2.35
17746,7.08,0.28,728,0.00,0.99,0.00,1.0000,18.00,79,0,0,0,13,3.38,0.00,-2.78,2.35
17782,7.05,0.28,718,0.00,0.99,0.00,1.0000,18.00,79,0,0,0,13,3.35,0.00,-2.78,2.35
17782,7.04,0.29,714,0.00,0.99,0.00,1.0000,18.00,79,0,0,0,13,3.40,0.00,-2.78,2.35
17874,7.04,0.29,711,0.00,0.99,0.00,1.0000,18.50,79,0,0,0,13,3.43,0.00,-2.78,2.35
18002,7.03,0.29,717,0.00,0.99,0.00,1.0000,18.00,79,0,0,0,13,3.43,0.00,-2.78,2.35
18169,7.01,0.29,719,0.00,0.99,0.00,1.0000,18.00,79,0,0,0,13,3.41,0.00,-2.78,2.35
18203,6.99,0.28,716,0.00,0.99,0.00,1.0000,18.00,79,0,0,0,13,3.38,0.00,-2.78,2.35
18215,6.99,0.27,720,0.00,0.99,0.00,1.0000,18.00,79,0,0,0,13,3.26,0.00,-2.78,2.35
18381,6.96,0.29,712,0.00,0.99,0.00,1.0000,18.00,79,0,0,0,13,3.43,0.00,-2.78,2.35
18416,6.96,0.29,720,0.00,0.99,0.00,1.0000,18.00,79,0,0,0,13,3.41,0.00,-2.78,2.35
18416,6.96,0.28,724,0.00,0.99,0.00,1.0000,17.50,79,0,0,0,13,3.35,0.00,-2.78,2.35
18580,6.96,0.29,729,0.00,0.99,0.00,1.0000,17.00,79,0,0,0,13,3.57,0.00,-2.78,2.35
18615,6.98,0.29,732,0.00,0.99,0.00,1.0000,16.50,79,0,0,0,13,3.55,0.00,-2.78,2.35
18615,6.99,0.29,737,0.00,0.99,0.00,1.0000,16.50,79,0,0,0,13,3.59,0.00,-2.78,2.35
18779,6.99,0.29,746,0.00,0.99,0.00,1.0000,15.50,79,0,0,0,13,3.55,0.00,-2.78,2.35
18815,7.04,0.28,744,0.00,0.99,0.00,1.0000,15.50,79,0,0,0,13,3.50,0.00,-2.78,2.35
18827,7.04,0.28,746,0.00,0.99,0.00,1.0000,15.50,79,0,0,0,13,3.52,0.00,-2.78,2.35
18991,7.07,0.29,740,0.00,0.99,0.00,1.0000,16.50,79,0,0,0,13,3.52,0.00,-2.78,2.35
19027,7.07,0.28,736,0.00,0.99,0.00,1.0000,16.50,79,0,0,0,13,3.52,0.00,-2.78,2.35
19039,7.07,0.28,738,0.00,0.99,0.00,1.0000,16.50,79,0,0,0,13,3.48,0.00,-2.78,2.35
19196,7.07,0.29,732,0.00,0.99,0.00,1.0000,17.00,79,0,0,0,13,3.50,0.00,-2.78,2.35
19219,7.07,0.28,728,0.00,0.99,0.00,1.0000,17.50,79,0,0,0,13,3.38,0.00,-2.78,2.35
19386,7.04,0.28,732,0.00,0.99,0.00,1.0000,16.50,79,0,0,0,13,3.36,0.00,-2.78,2.35
19437,7.05,0.28,738,0.00,0.99,0.00,1.0000,16.50,79,0,0,0,13,3.36,0.00,-2.78,2.35
19440,7.07,0.27,738,0.00,0.99,0.00,1.0000,16.50,79,0,0,0,13,3.38,0.00,-2.78,2.35
19487,7.05,0.28,741,0.00,0.99,0.00,1.0000,16.00,79,0,0,0,13,3.43,0.00,-2.78,2.35
19628,7.05,0.28,736,0.00,0.99,0.00,1.0000,17.00,79,0,0,0,13,3.43,0.00,-2.78,2.35
19628,7.05,0.28,741,0.00,0.99,0.00,1.0000,16.50,79,0,0,0,13,3.50,0.00,-2.78,2.35
19793,7.04,0.28,735,0.00,0.99,0.00,1.0000,16.50,79,0,0,0,13,3.43,0.00,-2.78,2.35
19817,7.04,0.28,739,0.00,0.99,0.00,1.0000,16.00,79,0,0,0,13,3.43,0.00,-2.78,2.35
19982,7.05,0.28,734,0.00,0.99,0.00,1.0000,16.50,79,0,0,0,13,3.43,0.00,-2.78,2.35
20026,7.04,0.29,734,0.00,0.99,0.00,1.0000,16.50,79,0,0,0,13,3.50,0.00,-2.78,2.35
20029,7.04,0.27,739,0.00,0.99,0.00,1.0000,16.50,79,0,0,0,13,3.33,0.00,-2.78,2.35
20197,7.04,0.27,740,0.00,0.99,0.00,1.0000,16.00,79,0,0,0,13,3.33,0.00,-2.78,2.35
20233,7.04,0.27,741,0.00,0.99,0.00,1.0000,16.00,79,0,0,0,13,3.38,0.00,-2.78,2.35
20233,7.04,0.28,738,0.00,0.99,0.00,1.0000,16.50,79,0,0,0,13,3.40,0.00,-2.78,2.35
20422,7.04,0.28,738,0.00,0.99,0.00,1.0000,17.00,79,0,0,0,13,3.45,0.00,-2.78,2.35
20431,7.04,0.29,730,0.00,0.99,0.00,1.0000,17.00,79,0,0,0,13,3.52,0.00,-2.78,2.35
20434,7.03,0.29,725,0.00,0.99,0.00,1.0000,17.50,79,0,0,0,13,3.52,0.00,-2.78,2.35
20624,7.02,0.29,723,0.00,0.99,0.00,1.0000,18.00,79,0,0,0,13,3.50,0.00,-2.78,2.35
20683,7.02,0.28,730,0.00,0.99,0.00,1.0000,17.00,79,0,0,0,13,3.43,0.00,-2.78,2.35
20683,7.02,0.29,727,0.00,0.99,0.00,1.0000,17.00,79,0,0,0,13,3.52,0.00,-2.78,2.35
20865,6.99,0.29,735,0.00,0.99,0.00,1.0000,16.50,79,0,0,0,13,3.43,0.00,-2.78,2.35
20889,6.99,0.27,741,0.00,0.99,0.00,1.0000,16.00,79,0,0,0,13,3.38,0.00,-2.78,2.35
20889,7.01,0.27,738,0.00,0.99,0.00,1.0000,16.50,79,0,0,0,13,3.38,0.00,-2.78,2.35
21070,7.02,0.28,740,0.00,0.99,0.00,1.0000,16.50,79,0,0,0,13,3.41,0.00,-2.78,2.35
21105,7.02,0.28,733,0.00,0.99,0.00,1.0000,17.00,79,0,0,0,13,3.50,0.00,-2.78,2.35
21117,7.02,0.28,736,0.00,0.99,0.00,1.0000,16.50,79,0,0,0,13,3.50,0.00,-2.78,2.35
21297,7.04,0.28,732,0.00,0.99,0.00,1.0000,17.00,79,0,0,0,13,3.45,0.00,-2.78,2.35
21309,7.03,0.28,738,0.00,0.99,0.00,1.0000,16.50,79,0,0,0,13,3.43,0.00,-2.78,2.35
21359,7.04,0.28,733,0.00,0.99,0.00,1.0000,16.00,79,0,0,0,13,3.43,0.00,-2.78,2.35
21493,7.04,0.28,738,0.00,0.99,0.00,1.0000,16.50,79,0,0,0,13,3.40,0.00,-2.78,2.35
21537,7.04,0.28,739,0.00,0.99,0.00,1.0000,16.50,79,0,0,0,13,3.45,0.00,-2.78,2.35
21540,7.03,0.28,733,0.00,0.99,0.00,1.0000,17.00,79,0,0,0,13,3.48,0.00,-2.78,2.35
21704,7.02,0.28,737,0.00,0.99,0.00,1.0000,16.50,79,0,0,0,13,3.48,0.00,-2.78,2.35
21728,7.03,0.29,738,0.00,0.99,0.00,1.0000,17.00,79,0,0,0,13,3.52,0.00,-2.78,2.35
21740,7.02,0.28,739,0.00,0.99,0.00,1.0000,16.50,79,0,0,0,13,3.53,0.00,-2.78,2.35
21901,7.02,0.28,734,0.00,0.99,0.00,1.0000,16.50,79,0,0,0,13,3.40,0.00,-2.78,2.35
21927,7.04,0.28,736,0.00,0.99,0.00,1.0000,16.50,79,0,0,0,13,3.48,0.00,-2.78,2.75
22104,7.03,0.29,732,0.00,0.99,0.00,1.0000,17.00,79,0,0,0,13,3.55,0.00,-2.78,2.35
22136,7.01,0.29,732,0.00,0.99,0.00,1.0000,16.50,79,0,0,0,13,3.52,0.00,-2.78,2.75
22139,7.01,0.29,740,0.00,0.99,0.00,1.0000,16.00,79,0,0,0,13,3.50,0.00,-2.78,2.35
22320,7.02,0.28,738,0.00,0.99,0.00,1.0000,16.50,79,0,0,0,13,3.48,0.00,-2.78,2.35
22332,7.02,0.28,744,0.00,0.99,0.00,1.0000,15.50,79,0,0,0,13,3.43,0.00,-2.78,2.35
22341,7.01,0.27,740,0.00,0.99,0.00,1.0000,16.00,79,0,0,0,13,3.36,0.00,-2.78,2.75
22484,7.03,0.28,744,0.00,0.99,0.00,1.0000,16.50,79,0,0,0,13,3.52,0.00,-2.78,2.35
22528,7.03,0.28,731,0.00,0.99,0.00,1.0000,17.00,79,0,0,0,13,3.41,0.00,-2.78,2.35
22531,7.02,0.27,735,0.00,0.99,0.00,1.0000,16.50,79,0,0,0,13,3.35,0.00,-2.78,2.35
22707,7.01,0.29,734,0.00,0.99,0.00,1.0000,17.00,79,0,0,0,13,3.50,0.00,-2.78,2.35
22740,7.02,0.28,734,0.00,0.99,0.00,1.0000,16.50,79,0,0,0,13,3.48,0.00,-2.78,2.35
22898,7.02,0.28,742,0.00,0.99,0.00,1.0000,16.00,79,0,0,0,13,3.43,0.00,-2.78,2.75
22934,7.02,0.28,741,0.00,0.99,0.00,1.0000,16.00,79,0,0,0,13,3.53,0.00,-2.78,2.35
22934,7.04,0.28,746,0.00,0.99,0.00,1.0000,15.50,79,0,0,0,13,3.43,0.00,-2.78,2.35
23108,7.04,0.27,745,0.00,0.99,0.00,1.0000,15.50,79,0,0,0,13,3.38,0.00,-2.78,2.75
23134,7.04,0.28,754,0.00,0.99,0.00,1.0000,15.00,79,0,0,0,13,3.48,0.00,-2.78,2.35
23146,7.04,0.27,759,0.00,0.99,0.00,1.0000,15.00,79,0,0,0,13,3.45,0.00,-2.78,2.35
23312,7.05,0.28,752,0.00,0.99,0.00,1.0000,15.00,79,0,0,0,13,3.60,0.00,-2.78,2.75
23348,7.07,0.28,754,0.00,0.99,0.00,1.0000,15.00,79,0,0,0,13,3.55,0.00,-2.78,2.75
23357,7.08,0.28,754,0.00,0.99,0.00,1.0000,15.00,79,0,0,0,13,3.52,0.00,-2.78,2.35
23522,7.09,0.28,751,0.00,0.99,0.00,1.0000,15.00,79,0,0,0,13,3.45,0.00,-2.78,2.75
23549,7.09,0.28,757,0.00,0.99,0.00,1.0000,14.50,79,0,0,0,13,3.57,0.00,-2.78,2.75
23560,7.09,0.28,756,0.00,0.99,0.00,1.0000,14.00,79,0,0,0,13,3.50,0.00,-2.78,2.75
23727,7.09,0.27,762,0.00,0.99,0.00,1.0000,14.50,79,0,0,0,13,3.43,0.00,-2.78,2.75
23762,7.09,0.27,757,0.00,0.99,0.00,1.0000,14.50,79,0,0,0,13,3.45,0.00,-2.78,2.35
23930,7.10,0.28,758,0.00,0.99,0.00,1.0000,14.50,79,0,0,0,13,3.60,0.00,-2.78,2.35
23966,7.09,0.28,766,0.00,0.99,0.00,1.0000,14.00,79,0,0,0,13,3.55,0.00,-2.78,2.35
23966,7.11,0.29,766,0.00,0.99,0.00,1.0000,15.50,79,0,0,0,13,3.64,0.00,-2.78,2.35
24143,7.10,0.28,761,0.00,0.99,0.00,1.0000,17.00,79,0,0,0,13,3.55,0.00,-2.78,3.53
24179,6.56,0.42,761,0.00,0.99,0.00,1.0000,20.00,79,0,0,0,13,5.39,0.00,-2.78,5.49
24179,6.17,0.40,759,0.00,0.77,0.00,1.0000,25.50,79,0,0,0,13,7.71,0.00,-2.78,6.27
24363,5.49,0.63,769,0.00,0.70,0.00,1.0000,29.50,79,0,0,0,13,8.37,0.00,-2.78,6.27
24387,5.09,0.57,833,0.00,0.87,0.00,1.0000,30.00,79,0,0,0,13,8.42,0.00,-2.78,6.27
24390,4.53,0.53,971,0.00,0.86,0.00,1.0000,32.00,79,0,0,0,14,8.63,0.00,-2.88,6.67
24566,3.84,0.50,1060,0.00,0.98,0.00,1.0000,35.00,79,0,0,0,14,9.19,0.00,-3.09,7.06
24581,3.65,0.50,1163,0.00,0.98,0.00,1.0000,37.50,79,0,0,0,14,9.60,0.00,-3.56,7.45
24581,3.66,0.47,1252,0.00,0.98,0.00,1.0000,38.50,79,0,0,0,14,9.66,0.00,-3.85,7.45
24760,3.75,0.44,1297,0.00,0.98,0.00,1.0000,38.00,79,0,0,0,14,9.66,0.00,-3.93,7.45
24785,4.00,0.37,1338,0.00,0.98,0.00,1.0000,38.00,79,0,0,0,14,8.29,0.00,-4.00,6.27
24950,4.47,0.30,1359,0.00,1.17,0.00,1.0000,37.50,79,0,0,0,14,6.84,0.00,-4.06,5.49
24974,5.48,0.22,1354,0.00,1.44,0.00,1.0000,26.50,79,0,0,0,14,4.43,0.00,-4.08,2.35
24983,5.91,0.14,1367,0.00,1.00,0.00,1.0000,23.50,79,0,0,0,14,3.26,0.00,-4.10,2.35
25153,6.66,0.15,1365,0.00,1.25,0.00,1.0000,21.00,79,0,0,0,14,3.52,0.00,-4.12,2.35
25186,6.90,0.17,1339,0.00,1.15,0.00,1.0000,24.00,79,0,0,0,14,3.77,0.00,-4.12,2.35
25188,7.02,0.18,1336,0.00,1.01,0.00,1.0000,24.50,79,0,0,0,14,3.89,0.00,-4.06,2.35
25354,7.13,0.18,1304,0.00,1.01,0.00,1.0000,27.50,79,0,0,0,14,4.00,0.00,-4.06,2.35
25387,7.07,0.18,1272,0.00,1.01,0.00,1.0000,30.00,79,0,0,0,14,6.33,0.00,-4.02,5.88
25390,6.35,0.52,1248,0.00,0.73,0.00,1.0000,31.00,79,0,0,0,14,10.72,0.00,-3.98,8.24
25448,5.50,0.58,1240,0.00,0.75,0.00,1.0000,34.50,79,0,0,0,14,12.00,0.00,-3.96,8.63
25600,4.38,0.57,1298,0.00,0.87,0.00,1.0000,37.00,79,0,0,0,14,12.37,0.00,-3.89,8.63
25612,3.97,0.53,1350,0.00,0.84,0.00,1.0000,38.00,79,0,0,0,14,12.08,0.00,-4.00,8.63
25782,3.71,0.50,1426,0.00,0.98,0.00,1.0000,38.50,79,0,0,0,14,12.02,0.00,-4.08,8.63
25816,3.71,0.45,1517,0.00,0.98,0.00,1.0000,39.00,79,0,0,0,14,12.54,0.00,-4.22,7.45
25818,4.94,0.21,1608,0.00,1.50,0.00,1.0000,38.00,79,0,0,0,14,7.34,0.00,-4.35,3.14
26007,5.43,0.12,1645,0.00,1.13,0.00,1.0000,26.50,79,0,0,0,14,3.42,0.00,-4.45,2.35
26040,6.29,0.13,1641,0.00,1.24,0.00,1.0000,23.00,79,0,0,0,14,3.49,0.00,-4.45,2.35
26043,6.97,0.13,1605,0.00,1.17,0.00,1.0000,24.50,79,0,0,0,14,3.54,0.00,-4.43,2.35
26206,7.13,0.14,1560,0.00,1.02,0.00,1.0000,28.50,79,0,0,0,14,3.69,0.00,-4.47,2.35
26253,7.26,0.16,1509,0.00,1.02,0.00,1.0000,30.00,79,0,0,0,14,3.92,0.00,-4.43,2.75
26265,7.31,0.17,1453,0.00,1.02,0.00,1.0000,29.00,79,0,0,0,14,4.12,0.00,-4.33,2.75
26433,7.42,0.18,1404,0.00,1.01,0.00,1.0000,27.00,79,0,0,0,14,4.10,0.00,-4.29,2.75
26457,7.45,0.18,1319,0.00,1.01,0.00,1.0000,25.50,79,0,0,0,14,4.02,0.00,-4.20,2.75
26634,7.69,0.19,1178,0.00,1.01,0.00,1.0000,21.50,79,0,0,0,14,3.72,0.00,-3.87,2.75
26634,7.53,0.18,1207,0.00,1.01,0.00,1.0000,22.50,79,0,0,0,14,3.54,0.00,-4.00,2.75
26643,7.47,0.18,1251,0.00,1.01,0.00,1.0000,24.00,79,0,0,0,14,3.84,0.00,-4.10,2.75
26833,7.73,0.22,1122,0.00,1.01,0.00,1.0000,20.00,79,0,0,0,14,4.12,0.00,-3.71,2.75
26854,7.81,0.24,1059,0.00,1.01,0.00,1.0000,19.50,79,0,0,0,14,4.18,0.00,-3.64,2.75
26857,7.88,0.26,1012,0.00,1.00,0.00,1.0000,19.50,79,0,0,0,14,4.31,0.00,-3.48,2.75
27034,7.82,0.49,940,0.00,0.92,0.00,1.0000,18.00,79,0,0,0,14,7.73,0.00,-3.35,8.24
27058,6.21,0.93,888,0.00,0.55,0.00,1.0000,22.00,79,0,0,0,14,13.82,0.00,-3.19,10.20
27067,3.53,0.99,883,0.00,0.60,0.00,1.0000,31.00,79,0,0,0,14,14.55,0.00,-2.88,9.80
27231,3.83,0.60,987,0.00,0.70,0.00,1.0000,33.00,79,0,0,0,15,8.06,0.00,-3.15,5.49
27270,4.50,0.25,1173,0.00,1.20,0.00,1.0000,27.50,79,0,0,0,15,4.10,0.00,-3.48,2.35
27280,5.31,0.16,1284,0.00,1.35,0.00,1.0000,25.00,79,0,0,0,16,3.54,0.00,-3.77,2.35
27447,5.61,0.15,1371,0.00,1.38,0.00,1.0000,22.00,79,0,0,0,16,3.42,0.00,-3.98,2.35
27496,6.17,0.14,1403,0.00,1.23,0.00,1.0000,18.50,79,0,0,0,16,3.33,0.00,-4.10,2.35
27496,6.59,0.16,1388,0.00,1.18,0.00,1.0000,17.50,79,0,0,0,16,3.72,0.00,-4.16,2.35
27660,9.16,0.56,1330,0.00,1.01,0.00,1.0000,31.50,79,0,0,0,16,10.37,0.00,-4.06,11.37
27669,6.93,0.22,1335,0.00,1.14,0.00,1.0000,30.00,79,0,0,0,16,4.85,0.00,-4.18,4.71
27823,3.49,1.31,1352,0.00,0.62,0.00,1.0000,39.00,79,0,0,0,16,30.57,0.00,-0.37,17.65
27895,-0.11,0.89,1582,0.00,0.54,0.00,1.0000,33.50,79,0,0,0,16,24.00,0.00,-2.36,14.90
27904,2.09,0.28,1832,0.00,0.79,0.00,1.0000,39.50,79,0,0,0,16,6.40,0.00,-4.47,4.71
28069,4.32,0.14,2018,0.00,1.37,0.00,1.0000,39.50,79,0,0,0,16,4.26,0.00,-4.29,2.75
28095,6.08,0.09,2069,0.00,1.41,0.00,1.0000,28.00,79,0,0,0,16,3.06,0.00,-4.10,2.35
28107,7.31,0.10,2077,0.00,1.27,0.00,1.0000,26.00,79,0,0,0,16,3.28,0.00,-4.08,2.35
28262,7.66,0.11,2010,0.00,1.16,0.00,1.0000,24.00,79,0,0,0,16,3.66,0.00,-4.10,2.35
28299,7.61,0.12,1930,0.00,1.02,0.00,1.0000,33.00,79,0,0,0,16,3.89,0.00,-4.06,2.35
28299,7.44,0.12,1850,0.00,1.02,0.00,1.0000,31.50,79,0,0,0,16,3.77,0.00,-4.14,2.75
28475,7.24,0.13,1739,0.00,1.02,0.00,1.0000,29.50,79,0,0,0,16,3.89,0.00,-4.22,2.75
28508,7.15,0.14,1669,0.00,1.01,0.00,1.0000,28.00,79,0,0,0,16,3.94,0.00,-4.31,2.75
28557,7.15,0.15,1603,0.00,1.01,0.00,1.0000,26.00,79,0,0,0,16,3.97,0.00,-4.37,2.75
28697,7.37,0.15,1567,0.00,1.01,0.00,1.0000,24.00,79,0,0,0,16,3.87,0.00,-4.45,2.75
28721,7.49,0.16,1494,0.00,1.01,0.00,1.0000,22.50,79,0,0,0,16,3.92,0.00,-4.37,2.75
28877,7.52,0.18,1395,0.00,1.01,0.00,1.0000,21.50,79,0,0,0,16,4.10,0.00,-4.25,2.75
28912,7.54,0.19,1308,0.00,1.01,0.00,1.0000,20.00,79,0,0,0,16,4.07,0.00,-4.16,2.75
28921,7.52,0.20,1252,0.00,1.01,0.00,1.0000,19.00,79,0,0,0,16,4.12,0.00,-4.02,2.75
29076,7.60,0.22,1182,0.00,1.01,0.00,1.0000,19.00,79,0,0,0,16,4.31,0.00,-3.94,2.75
29111,7.70,0.23,1139,0.00,1.00,0.00,1.0000,19.00,79,0,0,0,16,4.42,0.00,-3.87,3.14
29111,7.72,0.25,1103,0.00,1.00,0.00,1.0000,19.00,79,0,0,0,16,4.54,0.00,-3.77,3.14
29304,7.74,0.26,1044,0.00,1.00,0.00,1.0000,19.00,79,0,0,0,16,4.57,0.00,-3.52,3.14
29316,7.67,0.27,1008,0.00,1.00,0.00,1.0000,19.00,79,0,0,0,16,4.51,0.00,-3.42,3.14
29325,7.63,0.27,973,0.00,1.00,0.00,1.0000,19.00,79,0,0,0,16,4.37,0.00,-3.33,3.14
29506,7.58,0.28,945,0.00,1.00,0.00,1.0000,19.00,79,0,0,0,16,4.40,0.00,-3.25,3.14
29529,7.55,0.28,919,0.00,0.99,0.00,1.0000,19.00,79,0,0,0,16,4.26,0.00,-3.17,3.14
29541,7.44,0.28,906,0.00,0.99,0.00,1.0000,19.00,79,0,0,0,16,4.21,0.00,-3.09,3.14
29717,7.31,0.28,886,0.00,0.99,0.00,1.0000,19.00,79,0,0,0,16,4.10,0.00,-3.04,2.75
29717,7.44,0.28,891,0.00,0.99,0.00,1.0000,19.00,79,0,0,0,16,4.23,0.00,-3.07,3.14
29823,7.27,0.27,889,0.00,0.99,0.00,1.0000,19.00,79,0,0,0,16,4.00,0.00,-3.02,2.75
29940,7.27,0.26,888,0.00,0.99,0.00,1.0000,19.00,79,0,0,0,16,3.84,0.00,-3.02,2.75
29953,7.30,0.26,891,0.00,0.99,0.00,1.0000,19.00,79,0,0,0,16,3.82,0.00,-3.02,2.75
30116,7.32,0.26,887,0.00,0.99,0.00,1.0000,19.00,79,0,0,0,16,3.82,0.00,-3.04,2.75
30142,7.33,0.25,890,0.00,0.99,0.00,1.0000,19.00,79,0,0,0,16,3.77,0.00,-3.02,2.75
30142,7.34,0.25,891,0.00,0.99,0.00,1.0000,19.00,79,0,0,0,16,3.77,0.00,-3.02,2.75
30334,7.30,0.25,895,0.00,0.99,0.00,1.0000,17.50,79,0,0,0,16,3.74,0.00,-3.00,2.75
30334,7.31,0.25,892,0.00,0.99,0.00,1.0000,17.00,79,0,0,0,16,3.66,0.00,-3.04,2.75
30346,7.32,0.25,893,0.00,0.99,0.00,1.0000,17.00,79,0,0,0,16,3.64,0.00,-3.04,2.75
30517,7.34,0.26,884,0.00,0.99,0.00,1.0000,17.50,79,0,0,0,16,3.84,0.00,-3.04,2.75
30552,7.35,0.27,879,0.00,0.99,0.00,1.0000,17.50,79,0,0,0,16,3.82,0.00,-3.02,2.75
30552,7.39,0.27,858,0.00,0.99,0.00,1.0000,18.00,79,0,0,0,16,3.79,0.00,-3.00,2.75
30647,7.40,0.26,850,0.00,0.99,0.00,1.0000,18.00,79,0,0,0,16,3.66,0.00,-2.96,2.75
30754,7.43,0.26,846,0.00,0.99,0.00,1.0000,18.50,79,0,0,0,16,3.64,0.00,-2.94,2.75
30836,7.44,0.26,843,0.00,0.99,0.00,1.0000,18.50,79,0,0,0,16,3.62,0.00,-2.90,2.75
30971,7.40,0.26,838,0.00,0.99,0.00,1.0000,18.50,79,0,0,0,16,3.59,0.00,-2.90,2.75
31054,7.42,0.27,830,0.00,0.99,0.00,1.0000,19.50,79,0,0,0,16,3.72,0.00,-2.88,2.75
31198,7.41,0.28,826,0.00,0.99,0.00,1.0000,17.50,79,0,0,0,16,3.84,0.00,-2.86,3.92
31210,7.30,0.46,823,0.00,0.99,0.00,1.0000,21.00,79,0,0,0,16,6.32,0.00,-2.88,6.27
31210,6.28,0.60,826,0.00,0.68,0.00,1.0000,27.50,79,0,0,0,16,8.27,0.00,-2.86,6.67
31222,5.19,0.60,859,0.00,0.75,0.00,1.0000,30.50,79,0,0,0,16,8.75,0.00,-2.86,6.67
31387,4.66,0.52,941,0.00,0.87,0.00,1.0000,32.50,79,0,0,0,16,8.66,0.00,-3.06,6.67
31423,4.31,0.50,1078,0.00,0.87,0.00,1.0000,35.50,79,0,0,0,16,8.93,0.00,-3.29,7.06
31575,4.05,0.48,1200,0.00,0.98,0.00,1.0000,37.00,79,0,0,0,16,9.64,0.00,-3.52,7.45
31622,3.89,0.46,1330,0.00,0.98,0.00,1.0000,38.00,79,0,0,0,16,7.69,0.00,-3.75,7.84
31622,3.81,0.43,1432,0.00,0.98,0.00,1.0000,38.50,79,0,0,0,16,10.69,0.00,-3.98,8.24
31798,3.83,0.45,1558,0.00,0.98,0.00,1.0000,39.00,79,0,0,0,16,12.00,0.00,-4.18,8.24
31810,4.05,0.44,1657,0.00,0.99,0.00,1.0000,39.50,79,0,0,0,16,12.39,0.00,-4.33,9.02
31822,4.24,0.43,1744,0.00,0.99,0.00,1.0000,40.00,79,0,0,0,16,12.65,0.00,-4.39,9.02
31975,4.29,0.45,1849,0.00,0.99,0.00,1.0000,40.50,79,0,0,0,16,14.44,0.00,-4.29,9.80
32023,4.24,0.49,1913,0.00,0.99,0.00,1.0000,41.00,79,0,0,0,16,15.68,0.00,-4.22,10.59
32023,4.24,0.48,1974,0.00,0.99,0.00,1.0000,41.50,79,0,0,0,16,15.82,0.00,-4.16,10.59
32209,4.27,0.46,2042,0.00,0.99,0.00,1.0000,41.50,79,0,0,0,16,15.68,0.00,-4.10,10.59
