Time (msec),Boost Error* (psi),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction (1-byte)** (degrees),Final Fueling Base (2-byte)* (lambda),Fine Learning Knock Correction (degrees),IAM (multiplier),Ignition Total Timing (degrees),Intake Air Temperature (F),Knock Sum Cylinder 1* (count),Knock Sum Cylinder 2* (count),Knock Sum Cylinder 3* (count),Knock Sum Cylinder 4* (count),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Target Boost (2-byte)** (psi relative sea level),Throttle Opening Angle (%)
80285,5.23,0.36,771,0.00,0.95,0.00,1.0000,17.00,45,7,2,2,21,4.54,0.00,-3.87,3.53
80321,5.22,0.36,769,0.00,0.95,0.00,1.0000,17.00,45,7,2,2,21,4.60,0.00,-3.87,3.53
80486,5.19,0.36,763,0.00,0.95,0.00,1.0000,17.00,45,7,2,2,21,4.54,0.00,-3.87,3.53
80504,5.17,0.34,763,0.00,0.95,0.00,1.0000,17.00,45,7,2,2,21,4.37,0.00,-3.87,3.53
80504,5.13,0.34,764,0.00,0.95,0.00,1.0000,17.00,45,7,2,2,21,4.37,0.00,-3.87,3.53
80676,5.11,0.34,764,0.00,0.95,0.00,1.0000,17.00,45,7,2,2,21,4.42,0.00,-3.87,3.14
80690,5.07,0.35,764,0.00,0.95,0.00,1.0000,17.00,45,7,2,2,21,4.45,0.00,-3.87,3.14
80750,5.06,0.34,764,0.00,0.95,0.00,1.0000,17.00,45,7,2,2,21,4.40,0.00,-3.87,3.14
80874,5.09,0.34,762,0.00,0.95,0.00,1.0000,17.00,45,7,2,2,21,4.29,0.00,-3.87,3.14
80891,5.12,0.34,765,0.00,0.95,0.00,1.0000,17.00,45,7,2,2,21,4.40,0.00,-3.87,3.14
81050,5.12,0.35,764,0.00,0.95,0.00,1.0000,17.00,45,7,2,2,21,4.40,0.00,-3.87,3.14
81084,5.15,0.35,761,0.00,0.95,0.00,1.0000,17.00,45,7,2,2,21,4.34,0.00,-3.87,3.14
81098,5.16,0.35,755,0.00,0.95,0.00,1.0000,17.00,45,7,2,2,21,4.31,0.00,-3.87,3.14
81250,5.15,0.35,751,0.00,0.95,0.00,1.0000,17.00,45,7,2,2,21,4.42,0.00,-3.87,3.14
81284,5.13,0.35,746,0.00,0.95,0.00,1.0000,17.00,45,7,2,2,21,4.37,0.00,-3.87,3.14
81284,5.13,0.35,740,0.00,0.95,0.00,1.0000,17.00,45,7,2,2,21,4.31,0.00,-3.87,3.14
81455,5.13,0.34,738,0.00,0.95,0.00,1.0000,17.00,45,7,2,2,21,4.23,0.00,-3.87,3.14
81484,5.12,0.35,735,0.00,0.95,0.00,1.0000,17.00,45,7,2,2,21,4.40,0.00,-3.87,3.14
81645,5.11,0.36,731,0.00,0.95,0.00,1.0000,17.00,45,7,2,2,21,4.34,0.00,-3.87,3.14
81660,5.10,0.36,726,0.00,0.95,0.00,1.0000,17.00,45,7,2,2,21,4.34,0.00,-3.87,3.14
81681,5.09,0.37,728,0.00,0.95,0.00,1.0000,17.00,45,7,2,2,21,4.46,0.00,-3.87,3.92
81835,5.04,0.40,723,0.00,0.95,0.00,1.0000,17.00,45,7,2,2,21,4.87,0.00,-3.87,3.92
81861,4.98,0.42,723,0.00,0.95,0.00,1.0000,17.00,45,7,2,2,21,5.18,0.00,-3.87,3.92
81861,4.82,0.43,727,0.00,0.95,0.00,1.0000,17.00,45,7,2,2,21,5.11,0.00,-3.87,3.92
82034,4.73,0.44,728,0.00,0.95,0.00,1.0000,17.00,45,7,2,2,21,5.33,0.00,-3.87,3.92
82078,4.62,0.43,736,0.00,0.95,0.00,1.0000,17.00,45,7,2,2,21,5.24,0.00,-3.87,3.92
82212,4.53,0.41,752,0.00,0.95,0.00,1.0000,17.00,45,7,2,2,21,5.24,0.00,-3.87,3.92
82255,4.50,0.42,769,0.00,0.96,0.00,1.0000,17.00,45,7,2,2,21,5.33,0.00,-3.87,3.92
82269,4.49,0.41,789,0.00,0.97,0.00,1.0000,17.00,45,7,2,2,21,5.33,0.00,-3.87,3.92
82408,4.54,0.39,806,0.00,0.98,0.00,1.0000,17.00,45,7,2,2,21,5.11,0.00,-3.87,3.92
82444,4.59,0.36,825,0.00,0.99,0.00,1.0000,17.00,45,7,2,2,21,4.92,0.00,-3.87,3.14
82597,4.65,0.32,839,0.00,0.99,0.00,1.0000,17.00,45,7,2,2,21,4.18,0.00,-3.89,3.14
82625,4.73,0.29,846,0.00,1.16,0.00,1.0000,17.00,45,7,2,2,21,4.10,0.00,-3.93,3.14
82625,4.96,0.30,847,0.00,1.13,0.00,1.0000,17.00,45,7,2,2,21,4.31,0.00,-3.98,3.53
82696,5.16,0.31,835,0.00,1.00,0.00,1.0000,17.00,45,7,2,2,21,4.57,0.00,-4.00,3.53
82816,5.34,0.33,823,0.00,1.00,0.00,1.0000,17.00,45,7,2,2,21,4.63,0.00,-3.98,3.53
82816,5.37,0.34,812,0.00,1.00,0.00,1.0000,17.00,45,7,2,2,21,4.65,0.00,-3.94,3.53
82995,5.36,0.35,802,0.00,1.00,0.00,1.0000,17.00,45,7,2,2,21,4.63,0.00,-3.93,3.53
83054,5.24,0.34,796,0.00,1.00,0.00,1.0000,17.00,45,7,2,2,21,4.68,0.00,-3.91,3.53
83177,5.20,0.36,790,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.68,0.00,-3.87,3.53
83204,5.11,0.36,789,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.77,0.00,-3.87,3.53
83393,5.09,0.35,782,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.66,0.00,-3.87,3.53
83412,5.05,0.35,784,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.57,0.00,-3.87,3.53
83412,5.07,0.35,788,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.62,0.00,-3.87,3.53
83412,5.09,0.35,786,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.57,0.00,-3.87,3.53
83583,5.10,0.34,784,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.45,0.00,-3.87,3.53
83619,5.12,0.34,782,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.45,0.00,-3.87,3.53
83632,5.15,0.34,781,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.51,0.00,-3.87,3.53
83703,5.16,0.34,784,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.54,0.00,-3.87,3.53
83812,5.13,0.35,782,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.57,0.00,-3.87,3.53
83961,5.18,0.36,780,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.62,0.00,-3.87,3.53
84002,5.16,0.36,778,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.62,0.00,-3.87,3.53
84002,5.17,0.35,776,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.45,0.00,-3.87,3.53
84150,5.17,0.35,770,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.54,0.00,-3.87,3.53
84189,5.18,0.36,768,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.60,0.00,-3.87,3.53
84363,5.18,0.36,766,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.66,0.00,-3.87,3.53
84394,5.18,0.36,762,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.62,0.00,-3.87,3.53
84394,5.18,0.36,764,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.60,0.00,-3.87,3.53
84549,5.18,0.36,762,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.54,0.00,-3.87,3.53
84593,5.18,0.35,762,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.54,0.00,-3.87,3.53
84593,5.18,0.36,766,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.57,0.00,-3.87,3.53
84739,5.18,0.37,770,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.66,0.00,-3.87,3.53
84766,5.13,0.34,774,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.29,0.00,-3.87,3.53
84945,5.12,0.34,776,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.48,0.00,-3.87,3.53
84971,5.16,0.35,781,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.40,0.00,-3.87,3.53
84971,5.15,0.33,782,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.26,0.00,-3.87,3.53
85114,5.13,0.34,783,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.34,0.00,-3.87,3.53
85141,5.13,0.34,784,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.42,0.00,-3.87,3.53
85141,5.13,0.34,785,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.46,0.00,-3.87,3.53
85329,5.16,0.34,776,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.35,0.00,-3.87,3.53
85365,5.15,0.34,775,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.40,0.00,-3.87,3.53
85379,5.18,0.34,774,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.43,0.00,-3.87,3.53
85533,5.18,0.34,774,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.37,0.00,-3.87,3.53
85613,5.19,0.33,770,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.29,0.00,-3.87,3.53
85734,5.22,0.33,772,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.29,0.00,-3.87,3.53
85751,5.22,0.34,768,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.29,0.00,-3.87,3.53
85800,5.23,0.33,766,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.29,0.00,-3.87,3.53
85968,5.23,0.35,763,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.43,0.00,-3.87,3.53
85968,5.15,0.34,764,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.29,0.00,-3.87,3.14
86143,5.11,0.33,756,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.21,0.00,-3.87,3.14
86178,5.07,0.35,748,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.32,0.00,-3.87,3.14
86178,5.07,0.35,749,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.35,0.00,-3.87,3.14
86187,5.09,0.33,752,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.21,0.00,-3.87,3.14
86378,5.07,0.35,746,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.34,0.00,-3.87,3.14
86378,5.12,0.34,746,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.31,0.00,-3.87,3.14
86441,5.13,0.35,746,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.26,0.00,-3.87,3.14
86581,5.15,0.34,740,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.32,0.00,-3.87,3.14
86628,5.13,0.35,742,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.32,0.00,-3.87,3.14
86755,5.16,0.34,739,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.29,0.00,-3.87,3.14
86786,5.16,0.34,744,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.23,0.00,-3.87,3.14
86786,5.16,0.35,745,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.29,0.00,-3.87,3.53
86974,5.17,0.35,749,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.43,0.00,-3.87,3.53
86988,5.13,0.36,750,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.32,0.00,-3.87,3.53
86988,5.15,0.34,752,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.26,0.00,-3.87,3.53
87142,5.16,0.35,749,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.37,0.00,-3.87,3.53
87172,5.16,0.35,751,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.40,0.00,-3.87,3.53
87329,5.13,0.34,758,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.26,0.00,-3.87,3.53
87363,5.15,0.34,760,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.43,0.00,-3.87,3.53
87363,5.15,0.34,765,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.45,0.00,-3.87,3.53
87500,5.13,0.34,768,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.29,0.00,-3.87,3.53
87535,5.09,0.33,773,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.32,0.00,-3.87,3.53
87707,5.11,0.34,774,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.40,0.00,-3.87,3.53
87720,5.11,0.33,784,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.31,0.00,-3.87,3.53
87720,5.13,0.34,780,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.37,0.00,-3.87,3.14
87891,5.13,0.33,781,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.29,0.00,-3.87,3.14
87913,5.13,0.34,781,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.42,0.00,-3.87,3.14
87927,5.18,0.33,783,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.32,0.00,-3.87,3.14
88099,5.18,0.33,778,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.29,0.00,-3.87,3.14
88118,5.18,0.34,778,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.37,0.00,-3.87,3.14
88270,5.18,0.34,777,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.35,0.00,-3.87,3.14
88314,5.18,0.33,775,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.24,0.00,-3.87,3.14
88375,5.18,0.32,770,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.15,0.00,-3.87,3.14
88488,5.21,0.33,768,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.24,0.00,-3.87,3.14
88488,5.21,0.33,767,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.23,0.00,-3.87,3.14
88536,5.21,0.33,762,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.29,0.00,-3.87,3.14
88692,5.18,0.34,760,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.18,0.00,-3.87,3.14
88720,5.18,0.33,756,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.21,0.00,-3.87,3.14
88875,5.17,0.34,758,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.34,0.00,-3.87,3.14
88954,5.17,0.33,762,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.23,0.00,-3.87,3.14
89064,5.17,0.33,764,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.21,0.00,-3.87,3.14
89094,5.17,0.33,763,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.12,0.00,-3.87,3.14
89094,5.18,0.33,765,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.23,0.00,-3.87,3.14
89094,5.21,0.33,762,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.26,0.00,-3.87,3.14
89250,5.23,0.35,764,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.35,0.00,-3.87,3.14
89286,5.23,0.34,756,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.32,0.00,-3.87,3.14
89439,5.23,0.34,750,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.24,0.00,-3.87,3.14
89487,5.23,0.33,752,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,4.18,0.00,-3.87,3.14
89500,5.23,0.33,749,0.00,0.99,0.00,1.0000,20.00,46,7,2,2,21,5.13,0.00,-3.87,8.63
89646,9.65,0.77,754,0.00,0.99,0.00,1.0000,23.00,46,7,2,2,21,31.67,3.53,-3.87,56.47
89672,2.20,2.99,843,0.00,0.67,0.00,1.0000,10.50,46,7,2,2,21,19.43,10.59,0.58,100.00
89672,1.19,1.28,1052,0.00,0.78,0.00,1.0000,8.50,46,7,2,2,21,20.17,16.47,0.58,100.00
89849,1.61,1.11,1438,0.00,0.91,0.00,1.0000,12.50,46,7,2,2,21,23.17,23.14,0.64,100.00
89894,2.40,1.06,1798,0.00,0.93,0.00,1.0000,17.50,46,7,2,2,21,31.05,25.88,1.14,100.00
89894,3.22,1.09,2216,0.00,0.93,0.00,1.0000,27.00,46,7,2,2,21,38.44,27.06,2.71,72.55
90067,2.92,1.14,2660,0.00,0.94,0.00,1.0000,30.50,46,7,2,2,21,47.18,28.63,2.38,34.51
90113,0.72,1.02,3069,0.00,1.02,0.00,1.0000,35.50,46,7,2,2,21,48.40,1.57,1.10,23.53
90113,-1.13,0.72,3398,0.00,1.07,0.00,1.0000,44.00,46,7,2,2,21,35.81,0.00,-0.93,14.90
90314,1.40,0.32,3605,0.00,1.23,0.00,1.0000,39.50,46,7,2,2,21,11.59,0.00,-4.06,5.10
90392,4.62,0.09,3556,0.00,1.63,0.00,1.0000,37.50,46,7,2,2,21,5.12,0.00,-4.74,3.53
90489,6.19,0.07,3448,0.00,0.99,0.00,1.0000,35.50,46,7,2,2,21,3.61,0.00,-4.81,2.35
90535,7.23,0.06,3324,0.00,0.99,0.00,1.0000,33.50,46,7,2,2,21,3.46,0.00,-9.75,2.35
90550,7.61,0.07,3187,0.00,0.99,0.00,1.0000,31.50,46,7,2,2,21,3.59,0.00,-4.74,2.35
90703,7.60,0.07,3046,0.00,0.99,0.00,1.0000,29.50,46,7,2,2,21,3.61,0.00,-4.68,2.35
90703,7.33,0.08,2934,0.00,0.99,0.00,1.0000,27.50,46,7,2,2,21,3.72,0.00,-4.68,2.35
90703,7.09,0.07,2786,0.00,0.99,0.00,1.0000,25.50,46,7,2,2,21,3.64,0.00,-4.80,3.14
90819,6.86,0.10,2663,0.00,0.99,0.00,1.0000,24.00,46,7,2,2,21,4.51,0.00,-4.89,3.92
90971,6.52,0.12,2538,0.00,0.99,0.00,1.0000,22.50,46,7,2,2,21,5.33,0.00,-5.01,4.31
91094,6.26,0.15,2410,0.00,0.99,0.00,1.0000,21.00,46,7,2,2,21,6.20,0.00,-5.12,5.10
91190,6.12,0.17,2285,0.00,0.99,0.00,1.0000,20.00,46,7,2,2,21,6.87,0.00,-5.18,5.10
91298,5.87,0.20,2143,0.00,0.99,0.00,1.0000,18.50,46,7,2,2,21,7.59,0.00,-5.20,5.88
91333,5.72,0.23,2033,0.00,0.99,0.00,1.0000,17.00,46,7,2,2,21,8.15,0.00,-5.14,6.27
91333,5.54,0.24,1891,0.00,0.99,0.00,1.0000,16.50,46,7,2,2,21,7.72,0.00,-5.10,6.27
91509,5.28,0.25,1780,0.00,0.99,0.00,1.0000,24.00,46,7,2,2,21,7.76,0.00,-5.05,5.49
91534,5.05,0.25,1668,0.00,0.99,0.00,1.0000,22.00,46,7,2,2,21,7.09,0.00,-5.10,5.10
91585,4.92,0.30,1640,0.00,0.99,0.00,1.0000,25.00,46,7,2,2,21,10.14,0.00,-5.32,10.98
91704,4.84,0.67,1708,0.00,0.60,0.00,1.0000,24.50,46,7,2,2,21,20.55,0.00,-5.39,13.33
91739,2.71,0.76,1924,0.00,0.63,0.00,1.0000,31.50,46,7,2,2,21,23.69,0.00,-5.34,14.90
91739,1.81,0.84,2167,0.00,0.63,0.00,1.0000,38.00,46,7,2,2,21,30.50,0.00,-5.28,19.61
91739,0.35,1.01,2313,0.00,0.64,0.00,1.0000,35.50,46,7,2,2,21,38.32,0.00,-5.10,20.00
91821,-0.68,0.88,2327,0.00,0.76,0.00,1.0000,33.00,46,7,2,2,21,32.89,0.00,-5.10,16.86
91972,-0.31,0.80,2141,0.00,0.81,0.00,1.0000,37.50,46,7,2,2,21,29.55,0.00,-5.18,16.08
92103,0.25,0.88,1994,0.00,0.81,0.00,1.0000,35.50,46,7,2,2,21,30.58,0.00,-5.12,18.43
92128,0.29,1.11,2138,0.00,0.71,0.00,1.0000,32.50,46,7,2,2,21,40.83,0.00,-5.05,25.49
92128,2.42,1.34,2257,0.00,0.80,0.00,1.0000,26.50,46,7,2,2,21,52.55,11.76,-4.37,37.25
92281,1.94,1.44,2164,0.00,0.86,0.00,1.0000,23.00,46,7,2,2,21,50.42,22.75,0.02,38.82
92329,0.61,1.35,2183,0.00,0.95,0.00,1.0000,21.50,46,7,2,2,21,48.30,18.82,1.10,36.86
92329,1.15,1.37,2307,0.00,0.95,0.00,1.0000,21.00,46,7,2,2,21,53.69,37.25,0.29,41.96
92486,2.35,1.47,2308,0.00,0.95,0.00,1.0000,23.00,46,7,2,2,21,56.34,36.86,0.93,45.10
92499,1.95,1.44,2363,0.00,0.96,0.00,1.0000,22.50,46,7,2,2,21,57.22,30.98,2.34,40.78
92674,0.78,1.47,2426,0.00,0.96,0.00,1.0000,23.50,45,7,2,2,21,60.05,34.90,1.49,40.78
92743,1.06,1.52,2468,0.00,0.97,0.00,1.0000,22.50,45,7,2,2,21,62.12,41.57,1.66,42.35
92831,-1.11,1.51,2611,0.00,0.93,0.00,1.0000,23.50,45,7,2,2,21,65.11,34.90,0.93,34.51
92831,-0.56,1.48,2560,0.00,0.95,0.00,1.0000,23.50,45,7,2,2,21,63.61,21.18,1.82,34.51
92849,0.45,1.52,2515,0.00,0.96,0.00,1.0000,22.50,45,7,2,2,21,62.61,40.00,2.11,39.22
93047,-0.38,1.58,2661,0.00,0.92,0.00,1.0000,24.00,45,7,2,2,21,69.60,29.41,0.37,34.51
93099,-1.01,1.57,2725,0.00,0.89,0.00,1.0000,24.50,45,7,2,2,21,71.00,17.65,1.16,32.94
93099,-1.94,1.59,2775,0.00,0.88,0.00,1.0000,24.50,45,7,2,2,21,71.80,18.04,0.15,32.55
93289,-1.95,1.60,2830,0.00,0.88,0.00,1.0000,25.00,45,7,2,2,21,76.21,34.12,0.19,33.33
93343,-2.46,1.60,2898,0.00,0.88,0.00,1.0000,25.50,45,7,2,2,21,76.41,18.04,1.04,32.16
93473,-2.72,1.60,2932,0.00,0.88,0.00,1.0000,26.50,45,7,2,2,21,77.81,12.94,0.31,31.76
93565,-2.88,1.62,2996,0.00,0.88,0.00,1.0000,27.00,45,7,2,2,21,80.10,20.00,0.21,32.55
93702,-2.65,1.66,3069,0.00,0.88,0.00,1.0000,27.00,45,7,2,2,21,86.20,34.12,0.23,34.51
93702,-2.12,1.81,3162,0.00,0.84,0.00,1.0000,26.50,45,7,2,2,21,97.11,37.65,0.75,42.35
93773,-0.93,1.92,3244,0.00,0.81,0.00,1.0000,25.50,45,7,2,2,21,105.68,30.59,3.50,45.49
93897,-1.89,2.07,3290,0.00,0.83,0.00,1.0000,24.00,45,7,2,2,21,114.11,23.92,3.83,45.10
93923,-3.38,2.11,3296,0.00,0.81,0.00,1.0000,23.00,45,7,2,2,21,116.63,21.57,3.60,46.27
93923,-3.35,2.24,3453,0.00,0.79,0.00,1.0000,20.50,45,7,2,2,21,128.93,14.12,3.71,60.39
93923,-2.65,2.37,3584,0.00,0.77,0.00,1.0000,19.00,45,7,2,2,21,143.73,5.88,4.54,66.27
93984,-3.52,2.40,3565,0.00,0.78,0.00,1.0000,18.00,45,7,2,2,21,139.30,5.88,6.21,65.10
94103,-3.47,2.26,3701,0.00,0.79,0.00,1.0000,19.00,45,7,2,2,21,138.09,14.90,5.94,100.00
94129,1.05,2.34,3754,0.00,0.79,0.00,1.0000,19.00,45,7,2,2,21,146.67,30.20,5.72,100.00
94129,5.66,2.41,3844,0.00,0.79,0.00,1.0000,18.00,45,7,2,2,21,156.25,38.82,14.97,100.00
94312,7.43,2.56,3937,0.00,0.79,0.00,1.0000,16.00,45,7,2,2,21,171.31,44.71,16.40,100.00
94348,6.88,2.80,4021,0.00,0.78,0.00,1.0000,16.00,45,7,2,2,21,187.29,52.16,17.00,100.00
94348,5.81,2.94,4128,0.00,0.74,0.00,1.0000,16.50,45,7,2,2,21,205.55,52.16,17.38,100.00
94532,4.34,3.10,4256,0.00,0.73,0.00,1.0000,16.00,45,7,2,2,21,216.84,52.16,17.50,100.00
94567,2.94,3.21,4326,0.00,0.75,0.00,1.0000,15.00,45,7,2,2,21,229.74,52.16,17.50,100.00
94567,1.93,3.18,4442,0.00,0.75,0.00,1.0000,14.50,43,7,2,2,21,234.69,51.37,17.50,100.00
94741,1.13,3.22,4564,0.00,0.75,0.00,1.0000,14.50,43,7,2,2,21,243.83,50.20,17.50,100.00
94767,0.26,3.24,4595,0.00,0.75,0.00,1.0000,13.50,43,7,2,2,21,246.11,49.80,17.25,100.00
94860,0.06,3.19,4768,0.00,0.76,0.00,1.0000,13.50,43,7,2,2,21,248.40,48.63,17.09,100.00
95002,-0.12,3.17,4873,0.00,0.76,0.00,1.0000,14.00,43,7,2,2,21,257.32,47.84,16.92,100.00
95127,-0.05,3.20,4932,0.00,0.76,0.00,1.0000,14.50,43,7,2,2,21,260.69,47.84,16.57,100.00
95176,0.20,3.09,5076,0.00,0.76,0.00,1.0000,16.00,43,7,2,2,21,258.29,46.67,16.30,100.00
95176,0.30,3.08,5167,0.00,0.76,0.00,1.0000,17.50,43,7,2,2,21,264.06,45.10,15.97,100.00
95188,0.22,3.08,5224,0.00,0.76,0.00,1.0000,18.00,43,7,2,2,21,264.54,45.10,15.57,100.00
95346,0.65,3.01,5383,0.00,0.76,0.00,1.0000,18.50,43,7,2,2,21,265.02,44.71,15.53,100.00
95361,0.86,2.99,5427,0.00,0.76,0.00,1.0000,19.50,43,7,2,2,21,267.45,44.71,15.41,100.00
95361,0.13,2.96,5528,0.00,0.76,0.00,1.0000,20.00,43,7,2,2,21,269.91,24.31,15.30,100.00
95547,-6.88,2.83,5680,0.00,0.76,0.00,1.0000,20.50,43,7,2,2,21,267.95,0.00,14.41,56.86
95581,-10.14,0.78,5355,0.00,1.31,0.00,1.0000,39.50,43,7,2,2,21,48.12,0.00,-4.78,12.16
95581,-16.18,1.87,5520,0.00,1.01,0.00,1.0000,27.00,43,7,2,2,21,141.59,0.00,7.15,24.71
95773,-2.66,0.12,5288,0.00,1.35,0.00,1.0000,46.00,43,7,2,2,21,8.49,0.00,-5.01,10.20
95797,4.44,0.11,5187,0.00,0.96,0.00,1.0000,44.00,43,7,2,2,21,9.38,0.00,-5.07,10.20
95797,5.13,0.14,5093,0.00,0.95,0.00,1.0000,42.00,43,7,2,2,21,12.82,0.00,-5.16,9.80
95990,5.61,0.16,4992,0.00,0.95,0.00,1.0000,40.50,43,7,2,2,21,13.75,0.00,-5.24,9.80
96016,5.79,0.17,4837,0.00,0.95,0.00,1.0000,38.50,43,7,2,2,21,14.35,0.00,-5.28,9.41
96016,5.45,0.18,4664,0.00,0.95,0.00,1.0000,36.50,43,7,2,2,21,14.28,0.00,-5.32,9.41
96207,5.44,0.18,4543,0.00,0.96,0.00,1.0000,34.50,43,7,2,2,21,13.75,0.00,-5.34,9.41
96228,5.48,0.20,4368,0.00,0.96,0.00,1.0000,33.00,43,7,2,2,21,14.89,0.00,-5.20,9.80
96397,5.43,0.21,4223,0.00,0.96,0.00,1.0000,31.00,43,7,2,2,21,15.51,0.00,-5.07,9.80
96422,5.41,0.22,4055,0.00,0.98,0.00,1.0000,29.00,43,7,2,2,21,15.30,0.00,-5.01,9.80
96583,5.22,0.22,3844,0.00,0.83,0.00,1.0000,16.50,43,7,2,2,21,13.42,0.00,-4.83,9.02
