Time (msec),Boost Error* (psi),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction (1-byte)** (degrees),Final Fueling Base (2-byte)* (lambda),Fine Learning Knock Correction (degrees),IAM (multiplier),Ignition Total Timing (degrees),Intake Air Temperature (F),Knock Sum Cylinder 1* (count),Knock Sum Cylinder 2* (count),Knock Sum Cylinder 3* (count),Knock Sum Cylinder 4* (count),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Target Boost (2-byte)** (psi relative sea level),Throttle Opening Angle (%)
138165,5.81,0.19,3856,0.00,0.81,0.00,1.0000,24.00,46,11,3,6,16,12.44,0.00,-4.83,8.63
138232,5.81,0.20,3807,0.00,0.81,0.00,1.0000,24.00,46,11,3,6,16,12.69,0.00,-4.83,8.63
138232,5.78,0.19,3806,0.00,0.81,0.00,1.0000,24.00,46,11,3,6,16,12.25,0.00,-4.83,8.63
138323,5.78,0.20,3717,0.00,0.81,0.00,1.0000,24.00,46,11,3,6,16,12.18,0.00,-4.83,8.63
138323,5.82,0.20,3744,0.00,0.81,0.00,1.0000,24.00,46,11,3,6,16,11.75,0.00,-4.83,8.63
138510,5.78,0.20,3706,0.00,0.81,0.00,1.0000,24.00,46,11,3,6,16,12.12,0.00,-4.83,8.24
138610,5.76,0.19,3669,0.00,0.81,0.00,1.0000,24.00,46,11,3,6,16,11.69,0.00,-4.83,8.24
138813,5.72,0.19,3616,0.00,0.82,0.00,1.0000,24.00,46,11,3,6,16,11.75,0.00,-4.83,8.24
138887,5.73,0.20,3598,0.00,0.83,0.00,1.0000,24.00,46,11,3,6,16,12.06,0.00,-4.83,8.24
138953,5.73,0.20,3545,0.00,0.83,0.00,1.0000,24.00,46,11,3,6,16,11.63,0.00,-4.83,8.24
139027,5.68,0.20,3504,0.00,0.83,0.00,1.0000,24.00,46,11,3,6,16,11.81,0.00,-4.81,8.24
139235,5.67,0.20,3495,0.00,0.83,0.00,1.0000,24.00,46,11,3,6,16,12.25,0.00,-4.81,8.24
139591,5.68,0.21,3459,0.00,0.83,0.00,1.0000,24.00,46,11,3,6,16,11.94,0.00,-4.78,8.24
139755,5.66,0.21,3380,0.00,0.83,0.00,1.0000,24.00,46,11,3,6,16,12.18,0.00,-4.78,8.24
139961,5.68,0.20,3359,0.00,0.83,0.00,1.0000,24.00,46,11,3,6,16,11.38,0.00,-4.74,7.84
140016,5.66,0.20,3311,0.00,0.83,0.00,1.0000,24.00,46,11,3,6,16,11.13,0.00,-4.72,7.84
140039,5.68,0.20,3283,0.00,0.83,0.00,1.0000,24.00,46,11,3,6,16,11.44,0.00,-4.72,7.84
140110,5.70,0.20,3240,0.00,0.83,0.00,1.0000,24.00,46,11,3,6,16,10.76,0.00,-4.70,7.45
140292,5.69,0.20,3203,0.00,0.83,0.00,1.0000,24.00,46,11,3,6,16,10.82,0.00,-4.68,7.45
140314,5.66,0.20,3168,0.00,0.83,0.00,1.0000,24.00,46,11,3,6,16,10.69,0.00,-4.66,7.45
140314,5.66,0.15,3149,0.00,0.83,0.00,1.0000,24.00,46,11,3,6,16,10.57,0.00,-4.66,7.45
140558,5.41,0.19,3079,0.00,0.83,0.00,1.0000,24.00,46,11,3,6,16,9.89,0.00,-4.74,7.06
140558,5.42,0.19,3068,0.00,0.83,0.00,1.0000,24.00,46,11,3,6,16,9.94,0.00,-4.74,7.45
140558,5.47,0.19,3090,0.00,0.83,0.00,1.0000,24.00,46,11,3,6,16,9.84,0.00,-4.70,7.45
140558,5.62,0.18,3120,0.00,0.83,0.00,1.0000,24.00,46,11,3,6,16,10.41,0.00,-4.68,7.45
140783,5.37,0.20,3061,0.00,0.83,0.00,1.0000,24.00,46,11,3,6,16,9.89,0.00,-4.76,7.06
140968,5.38,0.19,3037,0.00,0.83,0.00,1.0000,24.00,46,11,3,6,16,10.15,0.00,-4.78,7.06
141020,5.37,0.19,3029,0.00,0.83,0.00,1.0000,24.00,46,11,3,6,16,10.10,0.00,-4.78,7.45
141020,5.36,0.21,3032,0.00,0.83,0.00,1.0000,24.00,46,11,3,6,16,9.69,0.00,-4.80,7.84
141112,5.20,0.22,3010,0.00,0.83,0.00,1.0000,24.00,46,11,3,6,16,10.94,0.00,-4.81,7.84
141299,5.11,0.34,3037,0.00,0.83,0.00,1.0000,30.50,46,11,3,6,16,12.19,0.00,-4.81,10.98
141335,4.56,0.38,3037,0.00,0.82,0.00,1.0000,36.00,46,11,3,6,16,17.34,0.00,-4.81,12.16
141352,4.45,0.49,3012,0.00,0.82,0.00,1.0000,44.00,46,11,3,6,16,20.47,0.00,-4.78,14.51
141466,3.96,0.59,3042,0.00,0.77,0.00,1.0000,47.00,46,11,3,6,16,27.10,0.00,-4.81,16.47
141608,3.09,0.67,3008,0.00,0.75,0.00,1.0000,47.00,46,11,3,6,16,31.43,0.00,-4.78,18.82
141751,2.28,0.77,3033,0.00,0.74,0.00,1.0000,47.00,46,11,3,6,16,37.07,0.00,-4.80,19.22
141751,1.03,0.75,3008,0.00,0.75,0.00,1.0000,46.50,46,11,3,6,16,38.32,0.00,-4.83,19.22
141933,0.98,0.73,3028,0.00,0.81,0.00,1.0000,46.00,46,11,3,6,16,37.82,0.00,-4.81,18.82
142053,1.08,0.74,3036,0.00,0.82,0.00,1.0000,46.50,46,11,3,6,16,36.57,0.00,-4.83,18.43
142170,1.18,0.75,3020,0.00,0.82,0.00,1.0000,46.00,46,11,3,6,16,37.07,0.00,-4.80,18.43
142241,1.18,0.76,3049,0.00,0.82,0.00,1.0000,46.50,46,11,3,6,16,37.82,0.00,-4.80,18.43
142332,1.16,0.75,3044,0.00,0.98,0.00,1.0000,46.50,46,11,3,6,16,37.52,0.00,-4.80,18.43
142472,1.15,0.70,3038,0.00,0.95,0.00,1.0000,46.50,46,11,3,6,16,37.47,0.00,-4.80,18.43
142636,1.04,0.80,3044,0.00,0.95,0.00,1.0000,46.00,46,11,3,6,16,38.41,0.00,-4.78,19.61
142688,1.25,0.86,3071,0.00,0.95,0.00,1.0000,45.50,46,11,3,6,16,41.34,0.00,-4.80,22.35
142822,2.06,1.08,3097,0.00,0.87,0.00,1.0000,42.00,46,11,3,6,16,48.56,0.00,-4.20,26.67
142906,2.34,1.23,3088,0.00,0.83,0.00,1.0000,37.00,46,11,3,6,16,59.51,1.57,-2.53,30.98
142999,-0.15,1.11,3070,0.00,0.89,0.00,1.0000,36.00,46,11,3,6,16,62.24,0.00,-0.91,26.67
143178,-0.70,1.10,3130,0.00,0.93,0.00,1.0000,36.00,46,11,3,6,16,56.47,0.00,-2.59,26.27
143245,-0.20,1.15,3128,0.00,0.94,0.00,1.0000,36.00,46,11,3,6,16,58.75,0.00,-2.32,26.27
143359,-1.24,1.07,3128,0.00,0.94,0.00,1.0000,37.00,46,11,3,6,16,58.57,0.00,-2.75,23.92
143432,-0.93,1.05,3144,0.00,0.95,0.00,1.0000,38.50,46,11,3,6,16,55.83,0.00,-3.29,23.53
143557,-1.05,1.08,3148,0.00,0.98,0.00,1.0000,39.00,46,11,3,6,16,55.12,0.00,-3.29,23.53
143670,-1.08,1.05,3188,0.00,0.99,0.00,1.0000,39.00,46,11,3,6,16,56.15,0.00,-3.58,23.14
143741,-1.06,1.08,3195,0.00,1.01,0.00,1.0000,39.00,46,11,3,6,16,57.04,0.00,-3.58,23.14
143885,-1.36,1.05,3206,0.00,1.01,0.00,1.0000,39.50,46,11,3,6,16,57.04,0.00,-3.87,22.75
143999,-1.22,1.07,3228,0.00,1.01,0.00,1.0000,40.00,46,11,3,6,16,56.45,0.00,-3.73,22.75
144141,-1.53,1.08,3232,0.00,1.01,0.00,1.0000,40.00,46,11,3,6,16,57.18,0.00,-4.00,22.75
144216,-2.06,1.03,3227,0.00,1.02,0.00,1.0000,40.50,46,11,3,6,16,56.31,0.00,-4.04,21.57
144254,-1.84,1.01,3240,0.00,1.02,0.00,1.0000,41.50,46,11,3,6,16,54.42,0.00,-4.66,21.57
144438,-1.79,1.02,3252,0.00,1.02,0.00,1.0000,41.50,46,11,3,6,16,54.72,0.00,-4.66,21.96
144556,-1.77,1.02,3256,0.00,1.02,0.00,1.0000,42.00,46,11,3,6,16,54.87,0.00,-4.68,21.57
144631,-1.80,1.01,3268,0.00,1.02,0.00,1.0000,41.50,46,11,3,6,16,55.75,0.00,-4.68,21.18
144751,-1.76,0.95,3284,0.00,1.02,0.00,1.0000,41.50,46,11,3,6,16,54.29,0.00,-4.68,20.39
144869,-1.03,0.80,3284,0.00,1.02,0.00,1.0000,44.00,46,11,3,6,16,50.64,0.00,-4.68,18.04
144931,-0.05,0.66,3290,0.00,1.14,0.00,1.0000,46.50,46,11,3,6,16,40.61,0.00,-4.68,15.69
145076,1.01,0.59,3293,0.00,1.14,0.00,1.0000,47.50,46,11,3,6,16,33.37,0.00,-4.70,14.90
145201,1.81,0.53,3299,0.00,1.05,0.00,1.0000,47.50,46,11,3,6,16,31.20,0.00,-4.68,14.51
145291,2.42,0.54,3306,0.00,1.05,0.00,1.0000,47.50,46,11,3,6,16,29.23,0.00,-4.70,14.51
145409,2.75,0.52,3306,0.00,1.05,0.00,1.0000,47.50,46,11,3,6,16,29.01,0.00,-4.70,14.51
145501,3.01,0.51,3309,0.00,1.04,0.00,1.0000,47.50,46,11,3,6,16,28.10,0.00,-4.70,14.51
145612,3.34,0.45,3327,0.00,1.04,0.00,1.0000,47.00,46,11,3,6,16,27.89,0.00,-4.70,13.33
145787,3.84,0.42,3319,0.00,1.05,0.00,1.0000,45.50,46,11,3,6,16,23.67,0.00,-4.70,12.94
145899,4.06,0.41,3309,0.00,1.05,0.00,1.0000,44.00,46,11,3,6,16,23.00,0.00,-4.70,12.55
145952,4.18,0.41,3296,0.00,1.05,0.00,1.0000,42.00,46,11,3,6,16,23.13,0.00,-4.70,12.55
146154,4.30,0.38,3290,0.00,1.06,0.00,1.0000,42.00,46,11,3,6,16,22.39,0.00,-4.68,12.16
146207,4.32,0.39,3306,0.00,1.06,0.00,1.0000,46.50,46,11,3,6,16,20.87,0.00,-4.68,12.16
146272,4.39,0.44,3338,0.00,1.05,0.00,1.0000,47.00,46,11,3,6,16,21.68,0.00,-4.68,13.33
146387,4.29,0.45,3362,0.00,0.85,0.00,1.0000,31.00,46,11,3,6,16,24.40,0.00,-4.70,13.73
146536,4.28,0.46,3301,0.00,0.83,0.00,1.0000,47.00,46,11,3,6,16,24.86,0.00,-4.72,13.73
146628,4.24,0.45,3287,0.00,0.83,0.00,1.0000,47.00,46,11,3,6,16,25.23,0.00,-4.72,13.33
146720,4.22,0.43,3327,0.00,0.99,0.00,1.0000,47.00,46,11,3,6,16,23.74,0.00,-4.68,13.33
146819,4.29,0.44,3330,0.00,0.96,0.00,1.0000,47.00,46,11,3,6,16,23.61,0.00,-4.68,13.33
146910,4.35,0.44,3281,0.00,0.97,0.00,1.0000,47.00,46,11,3,6,16,24.27,0.00,-4.70,12.94
147094,4.36,0.42,3307,0.00,0.97,0.00,1.0000,47.00,46,11,3,6,16,23.44,0.00,-4.68,12.55
147156,4.53,0.41,3324,0.00,0.98,0.00,1.0000,47.00,46,11,3,6,16,22.41,0.00,-4.68,12.55
147347,4.61,0.41,3292,0.00,1.00,0.00,1.0000,45.00,46,11,3,6,16,22.85,0.00,-4.70,12.55
147390,4.68,0.39,3270,0.00,1.01,0.00,1.0000,43.50,46,11,3,6,16,22.02,0.00,-4.68,12.16
147495,4.68,0.43,3256,0.00,1.02,0.00,1.0000,41.50,46,11,3,6,16,21.32,0.00,-4.68,12.16
147585,4.76,0.37,3272,0.00,0.86,0.00,1.0000,40.00,46,11,3,6,16,20.30,0.00,-4.66,11.76
147721,4.81,0.35,3318,0.00,0.87,0.00,1.0000,38.50,46,11,3,6,16,19.90,0.00,-4.66,11.76
147813,4.89,0.33,3322,0.00,0.85,0.00,1.0000,36.50,46,11,3,6,16,19.50,0.00,-4.70,11.37
147939,4.94,0.32,3278,0.00,0.85,0.00,1.0000,35.00,46,11,3,6,16,18.37,0.00,-4.70,10.59
148084,5.16,0.30,3215,0.00,0.83,0.00,1.0000,33.00,46,11,3,6,16,16.97,0.00,-4.70,10.20
148141,5.29,0.29,3220,0.00,0.83,0.00,1.0000,31.50,46,11,3,6,16,16.06,0.00,-4.66,9.80
148246,5.38,0.27,3283,0.00,0.83,0.00,1.0000,30.00,46,11,3,6,16,15.65,0.00,-4.64,9.80
148363,5.47,0.28,3215,0.00,0.83,0.00,1.0000,28.00,46,11,3,6,16,14.48,0.00,-4.66,9.41
148521,5.52,0.26,3222,0.00,0.83,0.00,1.0000,26.50,46,11,3,6,16,14.48,0.00,-4.68,9.02
148574,5.58,0.25,3214,0.00,0.83,0.00,1.0000,25.00,46,11,3,6,16,13.75,0.00,-4.66,9.02
148711,5.65,0.23,3192,0.00,0.83,0.00,1.0000,24.00,46,11,3,6,16,12.96,0.00,-4.66,8.63
148804,5.72,0.23,3203,0.00,0.83,0.00,1.0000,24.00,46,11,3,6,16,12.50,0.00,-4.64,8.63
148891,5.73,0.23,3175,0.00,0.83,0.00,1.0000,24.00,46,11,3,6,16,12.31,0.00,-4.64,8.24
149019,5.73,0.22,3191,0.00,0.83,0.00,1.0000,24.00,46,11,3,6,16,11.56,0.00,-4.64,7.84
149148,5.78,0.22,3186,0.00,0.83,0.00,1.0000,24.00,46,11,3,6,16,11.19,0.00,-4.64,7.84
149290,5.80,0.21,3175,0.00,0.83,0.00,1.0000,24.00,46,11,3,6,16,11.25,0.00,-4.66,7.84
149372,5.79,0.24,3150,0.00,0.83,0.00,1.0000,24.00,46,11,3,6,16,10.94,0.00,-4.66,7.45
149459,5.83,0.19,3133,0.00,0.83,0.00,1.0000,24.00,46,11,3,6,16,10.00,0.00,-4.68,7.45
149548,5.86,0.19,3136,0.00,0.83,0.00,1.0000,24.00,46,11,3,6,16,9.79,0.00,-4.68,7.45
149670,5.83,0.19,3137,0.00,0.83,0.00,1.0000,24.00,46,11,3,6,16,9.89,0.00,-4.70,7.45
149789,5.79,0.19,3125,0.00,0.83,0.00,1.0000,24.00,46,11,3,6,16,10.00,0.00,-4.70,7.45
149902,5.75,0.25,3122,0.00,0.83,0.00,1.0000,24.00,46,11,3,6,16,10.20,0.00,-4.70,7.45
150024,5.75,0.19,3094,0.00,0.83,0.00,1.0000,24.00,48,11,3,6,16,9.94,0.00,-4.74,7.45
150116,5.74,0.20,3089,0.00,0.83,0.00,1.0000,24.00,48,11,3,6,16,9.94,0.00,-4.72,7.45
150204,5.71,0.19,3094,0.00,0.83,0.00,1.0000,24.00,48,11,3,6,16,10.10,0.00,-4.74,7.45
150370,5.69,0.20,3082,0.00,0.83,0.00,1.0000,24.00,48,11,3,6,16,10.20,0.00,-4.76,7.45
150446,5.70,0.20,3061,0.00,0.83,0.00,1.0000,24.00,48,11,3,6,16,10.10,0.00,-4.76,7.45
150583,5.69,0.19,3050,0.00,0.83,0.00,1.0000,24.00,48,11,3,6,16,10.05,0.00,-4.76,7.06
150695,5.66,0.16,3060,0.00,0.83,0.00,1.0000,26.50,48,11,3,6,16,9.53,0.00,-4.78,8.24
150778,5.63,0.30,3077,0.00,0.83,0.00,1.0000,20.00,48,11,3,6,16,12.45,0.00,-4.80,10.20
150896,5.21,0.38,3080,0.00,0.82,0.00,1.0000,39.50,48,11,3,6,16,17.19,0.00,-4.76,12.16
151012,5.09,0.44,3077,0.00,0.82,0.00,1.0000,46.50,48,11,3,6,16,21.52,0.00,-4.76,13.73
151102,4.16,0.48,3018,0.00,0.82,0.00,1.0000,46.50,48,11,3,6,16,23.78,0.00,-4.74,13.73
151222,3.86,0.48,3052,0.00,0.82,0.00,1.0000,47.00,48,11,3,6,16,24.13,0.00,-4.78,13.73
151314,3.90,0.50,3030,0.00,0.82,0.00,1.0000,47.00,48,11,3,6,16,24.13,0.00,-4.81,14.51
151422,3.73,0.53,3050,0.00,0.82,0.00,1.0000,47.00,48,11,3,6,16,26.59,0.00,-4.78,14.90
151527,3.57,0.51,3066,0.00,0.82,0.00,1.0000,42.50,48,11,3,6,16,26.79,0.00,-4.80,14.51
151658,3.63,0.55,3031,0.00,0.82,0.00,1.0000,47.00,48,11,3,6,16,26.09,0.00,-4.78,14.51
151763,3.61,0.49,3070,0.00,0.82,0.00,1.0000,47.00,48,11,3,6,16,25.23,0.00,-4.80,14.12
151882,3.76,0.55,3053,0.00,0.82,0.00,1.0000,47.00,48,11,3,6,16,25.00,0.00,-4.78,14.12
152008,3.72,0.50,3054,0.00,0.95,0.00,1.0000,47.00,48,11,3,6,16,25.24,0.00,-4.78,14.12
152087,3.71,0.51,3046,0.00,0.95,0.00,1.0000,47.00,48,11,3,6,16,25.66,0.00,-4.80,14.12
152196,3.71,0.50,3062,0.00,0.95,0.00,1.0000,47.00,48,11,3,6,16,26.19,0.00,-4.78,14.12
152269,3.66,0.50,3076,0.00,0.95,0.00,1.0000,47.00,48,11,3,6,16,25.57,0.00,-4.78,14.12
152430,3.64,0.51,3045,0.00,0.95,0.00,1.0000,47.00,48,11,3,6,16,25.25,0.00,-4.78,14.12
152526,3.67,0.50,3071,0.00,0.95,0.00,1.0000,47.00,48,11,3,6,16,26.06,0.00,-4.80,14.12
152670,3.69,0.49,3066,0.00,0.95,0.00,1.0000,47.00,48,11,3,6,16,25.72,0.00,-4.78,14.12
152758,3.66,0.51,3054,0.00,0.95,0.00,1.0000,47.00,48,11,3,6,16,25.16,0.00,-4.76,14.12
152835,3.65,0.51,3060,0.00,0.95,0.00,1.0000,47.00,48,11,3,6,16,26.17,0.00,-4.78,14.12
152946,3.67,0.52,3075,0.00,0.95,0.00,1.0000,47.00,48,11,3,6,16,26.12,0.00,-4.78,14.51
153088,3.55,0.53,3078,0.00,0.98,0.00,1.0000,47.00,48,11,3,6,16,26.75,0.00,-4.76,14.51
153233,3.51,0.55,3060,0.00,1.02,0.00,1.0000,47.50,48,11,3,6,16,27.12,0.00,-4.78,14.90
153286,3.46,0.54,3065,0.00,1.04,0.00,1.0000,47.50,48,11,3,6,16,27.75,0.00,-4.76,14.90
153403,3.35,0.55,3083,0.00,1.06,0.00,1.0000,47.50,48,11,3,6,16,27.95,0.00,-4.76,14.90
153521,3.27,0.55,3078,0.00,1.07,0.00,1.0000,47.50,48,11,3,6,16,27.95,0.00,-4.78,14.90
153675,3.26,0.56,3071,0.00,1.07,0.00,1.0000,47.50,48,11,3,6,16,28.25,0.00,-4.78,14.90
153771,3.22,0.57,3076,0.00,1.07,0.00,1.0000,47.50,48,11,3,6,16,28.56,0.00,-4.76,15.29
153824,3.18,0.57,3091,0.00,1.08,0.00,1.0000,47.50,48,11,3,6,16,29.07,0.00,-4.76,15.29
153987,3.18,0.55,3093,0.00,1.07,0.00,1.0000,47.50,48,11,3,6,16,29.06,0.00,-4.76,15.29
154026,3.17,0.56,3079,0.00,1.08,0.00,1.0000,47.50,48,11,3,6,16,28.84,0.00,-4.74,15.29
154192,3.13,0.55,3076,0.00,1.07,0.00,1.0000,47.50,48,11,3,6,16,28.66,0.00,-4.76,15.29
154288,3.14,0.57,3096,0.00,1.07,0.00,1.0000,47.50,48,11,3,6,16,28.96,0.00,-4.76,15.29
154431,3.15,0.58,3102,0.00,1.08,0.00,1.0000,47.50,48,11,3,6,16,28.86,0.00,-4.74,15.29
154543,3.05,0.58,3086,0.00,1.07,0.00,1.0000,47.50,48,11,3,6,16,30.19,0.00,-4.74,15.29
154589,2.98,0.58,3088,0.00,1.07,0.00,1.0000,47.50,48,11,3,6,16,30.18,0.00,-4.76,15.29
154717,2.98,0.58,3108,0.00,1.07,0.00,1.0000,47.50,48,11,3,6,16,29.66,0.00,-4.74,15.29
154880,2.94,0.59,3110,0.00,1.07,0.00,1.0000,47.50,46,11,3,6,16,29.76,0.00,-4.74,15.29
154966,2.94,0.58,3091,0.00,1.07,0.00,1.0000,47.50,46,11,3,6,16,30.28,0.00,-4.74,15.29
155038,2.95,0.58,3095,0.00,1.07,0.00,1.0000,47.50,46,11,3,6,16,29.86,0.00,-4.74,15.29
155202,2.95,0.58,3098,0.00,1.07,0.00,1.0000,47.50,46,11,3,6,16,29.76,0.00,-4.74,15.29
155272,2.99,0.57,3116,0.00,1.07,0.00,1.0000,47.50,46,11,3,6,16,29.66,0.00,-4.74,15.29
155365,3.00,0.56,3118,0.00,1.07,0.00,1.0000,47.50,46,11,3,6,16,29.97,0.00,-4.72,15.29
155481,3.04,0.59,3103,0.00,1.07,0.00,1.0000,47.50,46,11,3,6,16,28.83,0.00,-4.74,14.51
155572,3.19,0.50,3102,0.00,1.07,0.00,1.0000,47.50,46,11,3,6,16,27.17,0.00,-4.72,13.73
155676,3.37,0.39,3116,0.00,1.08,0.00,1.0000,47.00,46,11,3,6,16,23.54,0.00,-4.72,11.76
155865,4.39,0.39,3100,0.00,1.10,0.00,1.0000,45.00,46,11,3,6,16,20.32,0.00,-4.74,11.76
155927,4.60,0.37,3089,0.00,1.11,0.00,1.0000,43.00,46,11,3,6,16,19.71,0.00,-4.72,11.37
156021,4.68,0.36,3096,0.00,1.11,0.00,1.0000,41.00,46,11,3,6,16,18.91,0.00,-4.74,10.98
156137,4.84,0.29,3105,0.00,0.92,0.00,1.0000,31.50,46,11,3,6,16,18.56,0.00,-4.76,8.24
156228,5.32,0.20,3104,0.00,1.10,0.00,1.0000,29.50,46,11,3,6,16,11.87,0.00,-4.74,7.84
156395,5.88,0.20,3076,0.00,0.95,0.00,1.0000,28.00,46,11,3,6,16,9.74,0.00,-4.76,7.45
156532,6.05,0.19,3012,0.00,0.90,0.00,1.0000,26.50,46,11,3,6,16,9.89,0.00,-4.76,7.06
156556,6.23,0.19,2961,0.00,0.88,0.00,1.0000,24.50,48,11,3,6,16,9.64,0.00,-4.80,7.06
156695,6.03,0.19,2882,0.00,0.85,0.00,1.0000,23.00,48,11,3,6,16,9.48,0.00,-4.83,7.06
156815,5.80,0.20,2788,0.00,0.83,0.00,1.0000,21.50,48,11,3,6,16,9.43,0.00,-4.91,6.67
156907,5.54,0.20,2658,0.00,0.83,0.00,1.0000,20.00,48,11,3,6,16,9.12,0.00,-4.97,6.27
157023,5.40,0.20,2555,0.00,0.83,0.00,1.0000,18.50,48,11,3,6,16,8.40,0.00,-5.05,6.27
157129,5.30,0.20,2448,0.00,0.83,0.00,1.0000,17.50,48,11,3,6,16,8.53,0.00,-5.12,6.27
157240,5.27,0.20,2340,0.00,0.83,0.00,1.0000,16.50,48,11,3,6,16,8.02,0.00,-5.18,5.88
157351,5.31,0.21,2257,0.00,0.83,0.00,1.0000,16.50,48,11,3,6,16,8.10,0.00,-5.20,5.88
157480,5.37,0.22,2141,0.00,0.83,0.00,1.0000,16.50,48,11,3,6,16,7.89,0.00,-5.16,5.49
157552,5.46,0.21,2028,0.00,0.83,0.00,1.0000,16.50,48,11,3,6,16,7.63,0.00,-5.12,5.49
157660,5.49,0.21,1932,0.00,0.83,0.00,1.0000,24.00,48,11,3,6,16,7.28,0.00,-5.09,5.10
157775,5.45,0.22,1842,0.00,0.83,0.00,1.0000,24.00,48,11,3,6,16,6.79,0.00,-5.05,4.71
157899,5.35,0.23,1748,0.00,0.83,0.00,1.0000,23.00,48,11,3,6,16,6.90,0.00,-5.16,4.71
157990,5.24,0.23,1648,0.00,0.83,0.00,1.0000,21.00,48,11,3,6,16,6.57,0.00,-5.26,4.31
158124,5.12,0.24,1544,0.00,0.83,0.00,1.0000,19.50,48,11,3,6,16,6.34,0.00,-5.36,4.31
158207,5.26,0.24,1432,0.00,0.83,0.00,1.0000,18.50,48,11,3,6,16,6.11,0.00,-5.41,3.92
158362,5.44,0.25,1333,0.00,0.83,0.00,1.0000,17.50,48,11,3,6,16,5.72,0.00,-5.28,3.92
158477,5.54,0.26,1246,0.00,0.83,0.00,1.0000,17.00,48,11,3,6,16,5.49,0.00,-5.12,3.53
158595,5.63,0.28,1132,0.00,0.83,0.00,1.0000,17.00,48,11,3,6,16,5.43,0.00,-5.03,3.53
158670,5.80,0.30,1054,0.00,0.83,0.00,1.0000,17.00,48,11,3,6,16,5.33,0.00,-4.66,4.31
158758,5.94,0.38,931,0.00,0.83,0.00,1.0000,18.00,48,11,3,6,16,5.46,0.00,-4.49,4.71
158854,5.94,0.46,828,0.00,0.83,0.00,1.0000,18.00,48,11,3,6,16,5.95,0.00,-4.27,4.71
158975,5.84,0.51,769,0.00,0.73,0.00,1.0000,18.00,48,11,3,6,16,6.31,0.00,-4.04,4.71
159039,5.44,0.48,840,0.00,0.69,0.00,1.0000,18.00,48,11,3,6,16,6.46,0.00,-3.94,4.71
159185,4.91,0.43,909,0.00,0.71,0.00,1.0000,18.00,48,11,3,6,16,6.38,0.00,-3.87,4.71
159303,4.60,0.40,962,0.00,0.82,0.00,1.0000,18.00,48,11,3,6,16,6.45,0.00,-3.96,4.71
159451,4.45,0.34,1036,0.00,0.82,0.00,1.0000,17.00,48,11,3,6,16,6.24,0.00,-4.25,3.92
159555,4.39,0.29,1080,0.00,0.82,0.00,1.0000,17.00,48,11,3,6,16,5.85,0.00,-4.39,3.53
159631,4.82,0.25,1138,0.00,0.92,0.00,1.0000,17.00,48,11,3,6,16,5.02,0.00,-4.51,3.14
159749,5.06,0.23,1165,0.00,0.95,0.00,1.0000,17.00,48,11,3,6,16,4.62,0.00,-4.62,3.14
159895,5.35,0.22,1190,0.00,0.93,0.00,1.0000,17.00,48,11,3,6,16,4.45,0.00,-4.72,2.75
159966,5.54,0.22,1184,0.00,0.92,0.00,1.0000,17.00,48,11,3,6,16,4.23,0.00,-4.80,2.75
160074,5.79,0.22,1177,0.00,0.83,0.00,1.0000,17.00,48,11,3,6,16,4.39,0.00,-4.81,2.75
160199,5.91,0.22,1163,0.00,0.83,0.00,1.0000,17.00,48,11,3,6,16,4.25,0.00,-4.78,2.75
160258,5.93,0.22,1138,0.00,0.83,0.00,1.0000,17.00,48,11,3,6,16,4.18,0.00,-4.74,2.75
160422,6.02,0.23,1125,0.00,1.00,0.00,1.0000,17.00,48,11,3,6,16,4.23,0.00,-4.72,2.75
160521,6.07,0.23,1092,0.00,0.96,0.00,1.0000,17.00,48,11,3,6,16,4.18,0.00,-4.66,2.75
160613,6.10,0.24,1069,0.00,0.96,0.00,1.0000,17.00,48,11,3,6,16,4.23,0.00,-4.60,2.75
160777,6.12,0.25,1039,0.00,0.96,0.00,1.0000,17.00,48,11,3,6,16,4.39,0.00,-4.58,2.75
160879,6.17,0.26,1015,0.00,0.96,0.00,1.0000,17.00,48,11,3,6,16,4.28,0.00,-4.51,2.75
160972,6.19,0.26,952,0.00,0.96,0.00,1.0000,18.00,48,11,3,6,16,4.31,0.00,-4.39,2.75
161056,6.25,0.28,934,0.00,0.96,0.00,1.0000,18.00,48,11,3,6,16,4.15,0.00,-4.31,2.75
161182,6.29,0.27,920,0.00,0.96,0.00,1.0000,18.00,48,11,3,6,16,4.18,0.00,-4.23,2.75
161272,6.28,0.28,905,0.00,0.96,0.00,1.0000,18.00,48,11,3,6,16,4.10,0.00,-4.20,2.75
161390,6.28,0.28,885,0.00,0.96,0.00,1.0000,18.00,48,11,3,6,16,4.21,0.00,-4.16,2.75
161506,6.29,0.28,872,0.00,0.96,0.00,1.0000,18.00,48,11,3,6,16,4.12,0.00,-4.10,2.75
161654,6.29,0.29,860,0.00,0.95,0.00,1.0000,18.00,48,11,3,6,16,4.12,0.00,-4.08,2.75
161716,6.32,0.29,844,0.00,0.95,0.00,1.0000,18.00,48,11,3,6,16,4.12,0.00,-4.04,2.75
161805,6.31,0.29,840,0.00,0.95,0.00,1.0000,18.00,48,11,3,6,16,4.07,0.00,-3.98,2.75
161931,6.29,0.30,833,0.00,0.95,0.00,1.0000,18.00,48,11,3,6,16,4.07,0.00,-3.94,2.75
