Time (msec),Boost Error* (psi),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction (4-byte)* (degrees),Final Fueling Base (2-byte)* (lambda),Fine Learning Knock Correction (degrees),IAM (multiplier),Ignition Total Timing (degrees),Intake Air Temperature (F),Knock Sum Cylinder 1* (count),Knock Sum Cylinder 2* (count),Knock Sum Cylinder 3* (count),Knock Sum Cylinder 4* (count),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Target Boost (2-byte)** (psi relative sea level),Throttle Opening Angle (%)
151251,0.00,20.31,1154,0.00,0.00,-31.50,8.7500,-64.00,-11,50,194,0,8,0.02,50.20,77.46,0.00,23.20
151251,0.00,20.09,1149,0.00,0.00,-31.50,15.0000,-64.00,-11,50,205,0,8,0.02,50.20,77.44,0.00,27.07
151251,0.00,20.24,1154,0.00,0.00,-31.50,14.2500,-64.00,-11,50,209,0,8,0.02,50.20,77.44,0.00,28.48
151251,0.00,20.34,1147,0.00,0.00,-31.50,15.2500,-64.00,-11,50,209,0,8,0.02,50.20,77.46,0.00,28.48
151251,0.00,20.45,1149,0.00,0.00,-31.50,12.7500,-64.00,-11,50,212,0,8,0.02,50.20,77.46,0.00,29.53
151251,0.00,20.57,1143,0.00,0.00,-31.50,5.2500,-64.00,-11,50,220,0,8,0.02,50.20,77.46,0.00,32.34
151251,0.00,20.55,1156,0.00,0.00,-31.50,6.0000,-64.00,-11,50,216,0,8,0.02,50.20,77.44,0.00,30.94
151251,0.00,20.39,1161,0.00,0.00,-31.50,13.2500,-64.00,-11,50,201,0,8,0.02,50.20,77.44,0.00,25.66
151251,0.00,20.23,1159,0.00,0.00,-31.50,5.2500,-64.00,-11,50,194,0,8,0.02,50.20,77.41,0.00,23.20
151251,0.00,20.30,1165,0.00,0.00,-31.50,9.5000,-64.00,-11,50,220,0,8,0.02,50.20,77.42,0.00,32.34
152106,0.00,20.19,1150,0.00,0.00,-31.50,6.7500,-64.00,-11,50,194,0,8,0.02,50.20,77.42,0.00,23.20
152703,0.00,20.35,1164,0.00,0.00,-31.50,0.7500,-64.00,-11,50,171,0,8,0.02,50.20,77.39,0.00,15.12
152703,0.00,20.39,1152,0.00,0.00,-31.50,3.2500,-64.00,-11,50,197,0,8,0.02,50.20,77.42,0.00,24.26
152703,0.00,20.48,1152,0.00,0.00,-31.50,1.7500,-64.00,-11,50,209,0,8,0.02,50.20,77.42,0.00,28.48
152703,0.00,20.57,1144,0.00,0.00,-31.50,1.0000,-64.00,-11,50,205,0,8,0.02,50.20,77.44,0.00,27.07
152703,0.00,20.17,1152,0.00,0.00,-31.50,6.2500,-64.00,-11,50,212,0,8,0.02,50.20,77.42,0.00,29.53
152717,0.00,20.42,1142,0.00,0.00,-31.50,8.2500,-64.00,-11,50,209,0,8,0.02,50.20,77.46,0.00,28.48
152717,0.00,20.43,1132,0.00,0.00,-31.50,9.0000,-64.00,-11,50,201,0,8,0.02,50.20,77.44,0.00,25.66
152717,0.00,20.52,1135,0.00,0.00,-31.50,5.5000,-64.00,-11,50,171,0,8,0.02,50.20,77.46,0.00,15.12
152717,0.00,20.55,1128,0.00,0.00,-31.50,1.5000,-64.00,-11,50,201,0,8,0.02,50.20,77.48,0.00,25.66
152717,0.00,20.48,1142,0.00,0.00,-31.50,8.5000,-64.00,-11,50,182,0,8,0.02,50.20,77.44,0.00,18.98
152729,0.00,20.75,1134,0.00,0.00,-31.50,10.0000,-64.00,-11,50,124,0,8,0.02,50.20,77.46,0.00,-1.41
152729,0.00,20.44,1149,0.00,0.00,-31.50,10.2500,-64.00,-11,50,201,0,8,0.02,50.20,77.42,0.00,25.66
152729,0.00,20.74,1135,0.00,0.00,-31.50,12.5000,-64.00,-11,50,194,0,8,0.02,50.20,77.46,0.00,23.20
152729,0.00,20.57,1151,0.00,0.00,-31.50,12.0000,-64.00,-11,50,175,0,8,0.02,50.20,77.42,0.00,16.52
152729,0.00,20.62,1157,0.00,0.00,-31.50,6.2500,-64.00,-11,50,216,0,8,0.02,50.20,77.42,0.00,30.94
153707,0.00,20.63,1150,0.00,0.00,-31.50,8.0000,-64.00,-11,50,190,0,8,0.02,50.20,77.41,0.00,21.80
153841,0.00,20.40,1151,0.00,0.00,-31.50,14.0000,-64.00,-11,50,197,0,8,0.02,50.20,77.41,0.00,24.26
153841,0.00,20.33,1142,0.00,0.00,-31.50,15.5000,-64.00,-11,50,190,0,8,0.02,50.20,77.44,0.00,21.80
153841,0.00,20.41,1149,0.00,0.00,-31.50,12.7500,-64.00,-11,50,190,0,8,0.02,50.20,77.42,0.00,21.80
153865,0.00,20.29,1134,0.00,0.00,-31.50,15.5000,-64.00,-11,50,205,0,8,0.02,50.20,77.46,0.00,27.07
153865,0.00,20.28,1137,0.00,0.00,-31.50,0.7500,-64.00,-11,50,220,0,8,0.02,50.20,77.44,0.00,32.34
153865,0.00,20.51,1126,0.00,0.00,-31.50,9.2500,-64.00,-11,50,220,0,8,0.02,50.20,77.48,0.00,32.34
153865,0.00,20.73,1132,0.00,0.00,-31.50,6.2500,-64.00,-11,50,209,0,8,0.02,50.20,77.46,0.00,28.48
153865,0.00,20.68,1139,0.00,0.00,-31.50,0.2500,-64.00,-11,50,160,0,8,0.02,50.20,77.48,0.00,11.25
153877,0.00,20.48,1128,0.00,0.00,-31.50,11.7500,-64.00,-11,50,209,0,8,0.02,50.20,77.44,0.00,28.48
153877,0.00,20.75,1131,0.00,0.00,-31.50,0.7500,-64.00,-11,50,212,0,8,0.02,50.20,77.48,0.00,29.53
153877,0.00,20.95,1140,0.00,0.00,-31.50,4.5000,-64.00,-11,50,209,0,8,0.02,50.20,77.44,0.00,28.48
153877,0.00,20.69,1142,0.00,0.00,-31.50,9.0000,-64.00,-11,50,205,0,8,0.02,50.20,77.44,0.00,27.07
153877,0.00,20.47,1141,0.00,0.00,-31.50,12.2500,-64.00,-11,50,194,0,8,0.02,50.20,77.44,0.00,23.20
153877,0.00,20.78,1149,0.00,0.00,-31.50,5.0000,-64.00,-11,50,186,0,8,0.02,50.20,77.42,0.00,20.39
153877,0.00,20.65,1139,0.00,0.00,-31.50,13.7500,-64.00,-11,50,194,0,8,0.02,50.20,77.44,0.00,23.20
153892,0.00,20.87,1144,0.00,0.00,-31.50,13.0000,-64.00,-11,50,205,0,8,0.02,50.20,77.44,0.00,27.07
153892,0.00,21.00,1152,0.00,0.00,-31.50,9.2500,-64.00,-11,50,224,0,8,0.02,50.20,77.44,0.00,33.75
154727,0.00,20.44,1140,0.00,0.00,-31.50,6.5000,-64.00,-11,50,205,0,8,0.02,50.20,77.42,0.00,27.07
155240,0.00,20.70,1142,0.00,0.00,-31.50,9.5000,-64.00,-11,50,182,0,8,0.02,50.20,77.42,0.00,18.98
155240,0.00,20.59,1142,0.00,0.00,-31.50,7.7500,-64.00,-11,50,186,0,8,0.02,50.20,77.42,0.00,20.39
155696,0.00,20.48,1153,0.00,0.00,-31.50,3.0000,-64.00,-11,50,190,0,8,0.02,50.20,77.42,0.00,21.80
155696,0.00,20.59,1152,0.00,0.00,-31.50,7.5000,-64.00,-11,50,190,0,8,0.02,50.20,77.41,0.00,21.80
155696,0.00,21.04,1135,0.00,0.00,-31.50,0.5000,-64.00,-11,50,205,0,8,0.02,50.20,77.44,0.00,27.07
155696,0.00,20.75,1139,0.00,0.00,-31.50,2.7500,-64.00,-11,50,224,0,8,0.02,50.20,77.44,0.00,33.75
155696,0.00,20.72,1136,0.00,0.00,-31.50,3.0000,-64.00,-11,50,186,0,8,0.02,50.20,77.44,0.00,20.39
155696,0.00,20.53,1145,0.00,0.00,-31.50,7.0000,-64.00,-11,50,197,0,8,0.02,50.20,77.42,0.00,24.26
155696,0.00,20.71,1144,0.00,0.00,-31.50,11.0000,-64.00,-11,50,197,0,8,0.02,50.20,77.42,0.00,24.26
155696,0.00,20.75,1143,0.00,0.00,-31.50,14.7500,-64.00,-11,50,197,0,8,0.02,50.20,77.42,0.00,24.26
155696,0.00,20.49,1138,0.00,0.00,-31.50,5.0000,-64.00,-11,50,212,0,8,0.02,50.20,77.42,0.00,29.53
155696,0.00,20.73,1153,0.00,0.00,-31.50,1.5000,-64.00,-11,50,201,0,8,0.02,50.20,77.44,0.00,25.66
155696,0.00,20.66,1144,0.00,0.00,-31.50,13.7500,-64.00,-11,50,197,0,8,0.02,50.20,77.42,0.00,24.26
155696,0.00,20.79,1131,0.00,0.00,-31.50,15.7500,-64.00,-11,50,190,0,8,0.02,50.20,77.46,0.00,21.80
155696,0.00,20.87,1136,0.00,0.00,-31.50,15.5000,-64.00,-11,50,182,0,8,0.02,50.20,77.44,0.00,18.98
155836,0.00,20.59,1134,0.00,0.00,-31.50,5.0000,-64.00,-11,50,171,0,8,0.02,50.20,77.44,0.00,15.12
156516,0.00,20.24,1132,0.00,0.00,-31.50,6.0000,-64.00,-11,50,209,0,8,0.02,50.20,77.44,0.00,28.48
156516,0.00,20.29,1131,0.00,0.00,-31.50,11.7500,-64.00,-11,50,212,0,8,0.02,50.20,77.44,0.00,29.53
156516,0.00,20.50,1116,0.00,0.00,-31.50,11.0000,-64.00,-11,50,194,0,8,0.02,50.20,77.48,0.00,23.20
156516,0.00,20.34,1120,0.00,0.00,-31.50,4.0000,-64.00,-11,50,171,0,8,0.02,50.20,77.48,0.00,15.12
156516,0.00,20.49,1106,0.00,0.00,-31.50,3.7500,-64.00,-11,50,197,0,8,0.02,50.20,77.52,0.00,24.26
156528,0.00,20.69,1113,0.00,0.00,-31.50,6.7500,-64.00,-11,50,186,0,8,0.02,50.20,77.50,0.00,20.39
156528,0.00,20.55,1119,0.00,0.00,-31.50,2.0000,-64.00,-11,50,201,0,8,0.02,50.20,77.48,0.00,25.66
156528,0.00,20.72,1112,0.00,0.00,-31.50,11.2500,-64.00,-11,50,190,0,8,0.02,50.20,77.48,0.00,21.80
156528,0.00,20.61,1129,0.00,0.00,-31.50,7.0000,-64.00,-11,50,197,0,8,0.02,50.20,77.48,0.00,24.26
156528,0.00,20.64,1118,0.00,0.00,-31.50,0.0000,-64.00,-11,50,201,0,8,0.02,50.20,77.46,0.00,25.66
156528,0.00,20.97,1128,0.00,0.00,-31.50,1.2500,-64.00,-11,50,197,0,8,0.02,50.20,77.50,0.00,24.26
156528,0.00,20.76,1122,0.00,0.00,-31.50,15.7500,-64.00,-11,50,205,0,8,0.02,50.20,77.48,0.00,27.07
156541,0.00,20.81,1132,0.00,0.00,-31.50,0.2500,-64.00,-11,50,186,0,8,0.02,50.20,77.44,0.00,20.39
157208,0.00,20.62,1126,0.00,0.00,-31.50,10.7500,-64.00,-11,50,163,0,8,0.02,50.20,77.46,0.00,12.30
157632,0.00,20.47,1128,0.00,0.00,-31.50,12.7500,-64.00,-11,50,201,0,8,0.02,50.20,77.44,0.00,25.66
157632,0.00,20.72,1116,0.00,0.00,-31.50,4.7500,-64.00,-11,50,190,0,8,0.02,50.20,77.48,0.00,21.80
157632,0.00,20.54,1130,0.00,0.00,-31.50,6.5000,-64.00,-11,50,197,0,8,0.02,50.20,77.44,0.00,24.26
157632,0.00,20.90,1117,0.00,0.00,-31.50,8.5000,-64.00,-11,50,182,0,8,0.02,50.20,77.48,0.00,18.98
157632,0.00,20.63,1130,0.00,0.00,-31.50,1.7500,-64.00,-11,50,186,0,8,0.02,50.20,77.44,0.00,20.39
157632,0.00,20.46,1123,0.00,0.00,-31.50,12.5000,-64.00,-11,50,171,0,8,0.02,50.20,77.46,0.00,15.12
157632,0.00,20.66,1130,0.00,0.00,-31.50,5.2500,-64.00,-11,50,182,0,8,0.02,50.20,77.44,0.00,18.98
157632,0.00,20.45,1129,0.00,0.00,-31.50,14.5000,-64.00,-11,50,167,0,8,0.02,50.20,77.44,0.00,13.71
157632,0.00,20.40,1122,0.00,0.00,-31.50,4.2500,-64.00,-11,50,201,0,8,0.02,50.20,77.44,0.00,25.66
157632,0.00,20.57,1122,0.00,0.00,-31.50,3.5000,-64.00,-11,50,212,0,8,0.02,50.20,77.48,0.00,29.53
157632,0.00,20.88,1117,0.00,0.00,-31.50,3.2500,-64.00,-11,50,182,0,8,0.02,50.20,77.46,0.00,18.98
157632,0.00,20.67,1137,0.00,0.00,-31.50,14.5000,-64.00,-11,50,182,0,8,0.02,50.20,77.44,0.00,18.98
157655,0.00,20.50,1128,0.00,0.00,-31.50,5.2500,-64.00,-11,50,163,0,8,0.02,50.20,77.44,0.00,12.30
157655,0.00,20.54,1135,0.00,0.00,-31.50,2.2500,-64.00,-11,50,194,0,8,0.02,50.20,77.42,0.00,23.20
157655,0.00,20.60,1126,0.00,0.00,-31.50,2.7500,-64.00,-11,50,201,0,8,0.02,50.20,77.46,0.00,25.66
158789,0.00,20.79,1130,0.00,0.00,-31.50,4.5000,-64.00,-11,50,201,0,8,0.02,50.20,77.42,0.00,25.66
158789,0.00,20.99,1139,0.00,0.00,-31.50,1.0000,-64.00,-11,50,201,0,8,0.02,50.20,77.41,0.00,25.66
158789,0.00,20.90,1128,0.00,0.00,-31.50,3.2500,-64.00,-11,50,190,0,8,0.02,50.20,77.44,0.00,21.80
158960,0.00,20.60,1136,0.00,0.00,-31.50,3.7500,-64.00,-11,50,190,0,8,0.02,50.20,77.42,0.00,21.80
158960,0.00,20.90,1138,0.00,0.00,-31.50,10.0000,-64.00,-11,50,182,0,8,0.02,50.20,77.42,0.00,18.98
158960,0.00,20.48,1126,0.00,0.00,-31.50,9.0000,-64.00,-11,50,194,0,8,0.02,50.20,77.44,0.00,23.20
158960,0.00,20.58,1137,0.00,0.00,-31.50,9.7500,-64.00,-11,50,205,0,8,0.02,50.20,77.42,0.00,27.07
158960,0.00,20.64,1124,0.00,0.00,-31.50,3.7500,-64.00,-11,50,197,0,8,0.02,50.20,77.44,0.00,24.26
158960,0.00,20.69,1127,0.00,0.00,-31.50,2.7500,-64.00,-11,50,197,0,8,0.02,50.20,77.46,0.00,24.26
158960,0.00,20.62,1122,0.00,0.00,-31.50,3.5000,-64.00,-11,50,197,0,8,0.02,50.20,77.44,0.00,24.26
158960,0.00,20.69,1136,0.00,0.00,-31.50,9.2500,-64.00,-11,50,197,0,8,0.02,50.20,77.44,0.00,24.26
158960,0.00,20.58,1138,0.00,0.00,-31.50,6.0000,-64.00,-11,50,194,0,8,0.02,50.20,77.42,0.00,23.20
158960,0.00,20.55,1131,0.00,0.00,-31.50,11.5000,-64.00,-11,50,182,0,8,0.02,50.20,77.42,0.00,18.98
158960,0.00,20.89,1138,0.00,0.00,-31.50,4.2500,-64.00,-11,50,178,0,8,0.02,50.20,77.42,0.00,17.58
158960,0.00,20.75,1128,0.00,0.00,-31.50,9.2500,-64.00,-11,50,190,0,8,0.02,50.20,77.44,0.00,21.80
159090,0.00,21.06,1127,0.00,0.00,-31.50,15.7500,-64.00,-11,50,197,0,8,0.02,50.20,77.44,0.00,24.26
159090,0.00,21.11,1124,0.00,0.00,-31.50,6.0000,-64.00,-11,50,186,0,8,0.02,50.20,77.44,0.00,20.39
159326,0.00,20.75,1134,0.00,0.00,-31.50,6.0000,-64.00,-11,50,194,0,8,0.02,50.20,77.42,0.00,23.20
159450,0.00,21.08,1126,0.00,0.00,-31.50,14.5000,-64.00,-11,50,194,0,8,0.02,50.20,77.44,0.00,23.20
159574,0.00,20.97,1125,0.00,0.00,-31.50,14.0000,-64.00,-11,50,186,0,8,0.02,50.20,77.44,0.00,20.39
161019,0.00,20.62,1117,0.00,0.00,-31.50,2.2500,-64.00,-11,50,197,0,8,0.02,50.20,77.46,0.00,24.26
161019,0.00,20.69,1112,0.00,0.00,-31.50,13.7500,-64.00,-11,50,163,0,8,0.02,50.20,77.46,0.00,12.30
161019,0.00,20.67,1118,0.00,0.00,-31.50,8.0000,-64.00,-11,50,171,0,8,0.02,50.20,77.44,0.00,15.12
161019,0.00,20.68,1109,0.00,0.00,-31.50,13.2500,-64.00,-11,50,209,0,8,0.02,50.20,77.48,0.00,28.48
161019,0.00,20.72,1114,0.00,0.00,-31.50,6.0000,-64.00,-11,50,186,0,8,0.02,50.20,77.44,0.00,20.39
161019,0.00,20.72,1122,0.00,0.00,-31.50,0.5000,-64.00,-11,50,178,0,8,0.02,50.20,77.46,0.00,17.58
161034,0.00,20.55,1114,0.00,0.00,-31.50,4.5000,-64.00,-11,50,178,0,8,0.02,50.20,77.44,0.00,17.58
161034,0.00,20.65,1119,0.00,0.00,-31.50,7.5000,-64.00,-11,50,194,0,8,0.02,50.20,77.46,0.00,23.20
161034,0.00,20.72,1116,0.00,0.00,-31.50,5.7500,-64.00,-11,50,201,0,8,0.02,50.20,77.44,0.00,25.66
161034,0.00,20.74,1120,0.00,0.00,-31.50,13.2500,-64.00,-11,50,190,0,8,0.02,50.20,77.44,0.00,21.80
161034,0.00,20.59,1114,0.00,0.00,-31.50,11.7500,-64.00,-11,50,197,0,8,0.02,50.20,77.46,0.00,24.26
161034,0.00,20.83,1121,0.00,0.00,-31.50,11.0000,-64.00,-11,50,201,0,8,0.02,50.20,77.44,0.00,25.66
161034,0.00,20.80,1117,0.00,0.00,-31.50,8.0000,-64.00,-11,50,182,0,8,0.02,50.20,77.46,0.00,18.98
161034,0.00,20.84,1122,0.00,0.00,-31.50,15.0000,-64.00,-11,50,194,0,8,0.02,50.20,77.44,0.00,23.20
161034,0.00,20.96,1117,0.00,0.00,-31.50,7.5000,-64.00,-11,50,201,0,8,0.02,50.20,77.46,0.00,25.66
161034,0.00,20.84,1125,0.00,0.00,-31.50,8.0000,-64.00,-11,50,186,0,8,0.02,50.20,77.44,0.00,20.39
161034,0.00,21.16,1115,0.00,0.00,-31.50,5.0000,-64.00,-11,50,216,0,8,0.02,50.20,77.46,0.00,30.94
161364,0.00,20.43,1114,0.00,0.00,-31.50,10.7500,-64.00,-11,50,194,0,8,0.02,50.20,77.46,0.00,23.20
161622,0.00,20.55,1124,0.00,0.00,-31.50,8.0000,-64.00,-11,50,190,0,8,0.02,50.20,77.42,0.00,21.80
162131,0.00,22.88,1099,0.00,0.00,-31.50,14.7500,-64.00,-11,50,186,0,8,0.02,50.20,77.48,0.00,20.39
162302,0.00,20.65,1119,0.00,0.00,-31.50,2.2500,-64.00,-11,50,209,0,8,0.02,50.20,77.44,0.00,28.48
162302,0.00,22.54,1119,0.00,0.00,-31.50,1.2500,-64.00,-11,50,205,0,8,0.02,50.20,77.44,0.00,27.07
162302,0.00,22.15,1111,0.00,0.00,-31.50,2.7500,-64.00,-11,50,209,0,8,0.02,50.20,77.46,0.00,28.48
162302,0.00,22.11,1124,0.00,0.00,-31.50,10.7500,-64.00,-11,50,186,0,8,0.02,50.20,77.42,0.00,20.39
162302,0.00,22.24,1121,0.00,0.00,-31.50,4.2500,-64.00,-11,50,201,0,8,0.02,50.20,77.44,0.00,25.66
162302,0.00,22.26,1139,0.00,0.00,-31.50,11.7500,-64.00,-11,50,201,0,8,0.02,50.20,77.39,0.00,25.66
162302,0.00,22.38,1134,0.00,0.00,-31.50,12.2500,-64.00,-11,50,182,0,8,0.02,50.20,77.41,0.00,18.98
162302,0.00,22.50,1142,0.00,0.00,-31.50,10.5000,-64.00,-11,50,178,0,8,0.02,50.20,77.41,0.00,17.58
162302,0.00,22.85,1134,0.00,0.00,-31.50,4.2500,-64.00,-11,50,194,0,8,0.02,50.20,77.39,0.00,23.20
162302,0.00,22.83,1146,0.00,0.00,-31.50,6.0000,-64.00,-11,50,186,0,8,0.02,50.20,77.41,0.00,20.39
162302,0.00,23.03,1133,0.00,0.00,-31.50,9.0000,-64.00,-11,50,194,0,8,0.02,50.20,77.41,0.00,23.20
162302,0.00,23.32,1109,0.00,0.00,-31.50,3.7500,-64.00,-11,50,194,0,8,0.02,50.20,77.48,0.00,23.20
162302,0.00,23.17,1112,0.00,0.00,-31.50,7.1250,-64.00,-11,50,178,0,8,0.02,50.20,77.46,0.00,17.58
162302,0.00,23.14,1103,0.00,0.00,-31.50,11.0000,-64.00,-11,50,175,0,8,0.02,50.20,77.48,0.00,16.52
162302,0.00,22.54,1124,0.00,0.00,-31.50,7.5000,-64.00,-11,50,160,0,8,0.02,50.20,77.42,0.00,11.25
162710,0.00,22.88,1110,0.00,0.00,-31.50,8.2500,-64.00,-11,50,178,0,8,0.02,50.20,77.46,0.00,17.58
162710,0.00,22.97,1095,0.00,0.00,-31.50,10.5000,-64.00,-11,50,186,0,8,0.02,50.20,77.50,0.00,20.39
162710,0.00,22.81,1092,0.00,0.00,-31.50,12.0000,-64.00,-11,50,156,0,8,0.02,50.20,77.50,0.00,9.84
162851,0.00,22.48,1088,0.00,0.00,-31.50,15.2500,-64.00,-11,50,171,0,8,0.02,50.20,77.52,0.00,15.12
163782,0.00,22.51,1098,0.00,0.00,-31.50,14.5000,-64.00,-11,50,186,0,8,0.02,50.20,77.48,0.00,20.39
164079,0.00,22.40,1096,0.00,0.00,-31.50,3.5000,-64.00,-11,50,182,0,8,0.02,50.20,77.50,0.00,18.98
164346,0.00,23.29,1103,0.00,0.00,-31.50,13.8750,-64.00,-11,50,197,0,8,0.02,50.20,77.46,0.00,24.26
164346,0.00,23.10,1118,0.00,0.00,-31.50,0.7500,-64.00,-11,50,182,0,8,0.02,50.20,77.46,0.00,18.98
164346,0.00,22.85,1112,0.00,0.00,-31.50,6.5000,-64.00,-11,50,175,0,8,0.02,50.20,77.42,0.00,16.52
164346,0.00,23.18,1108,0.00,0.00,-31.50,9.6250,-64.00,-11,50,152,0,8,0.02,50.20,77.46,0.00,8.44
164346,0.00,23.32,1106,0.00,0.00,-31.50,3.6250,-64.00,-11,50,194,0,8,0.02,50.20,77.46,0.00,23.20
164346,0.00,23.01,1120,0.00,0.00,-31.50,10.0000,-64.00,-11,50,178,0,8,0.02,50.20,77.44,0.00,17.58
164346,0.00,22.85,1112,0.00,0.00,-31.50,1.5000,-64.00,-11,50,163,0,8,0.02,50.20,77.42,0.00,12.30
164359,0.00,23.05,1121,0.00,0.00,-31.50,13.2500,-64.00,-11,50,190,0,8,0.02,50.20,77.42,0.00,21.80
164359,0.00,23.01,1109,0.00,0.00,-31.50,0.5000,-64.00,-11,50,182,0,8,0.02,50.20,77.46,0.00,18.98
164359,0.00,22.83,1117,0.00,0.00,-31.50,9.0000,-64.00,-11,50,175,0,8,0.02,50.20,77.44,0.00,16.52
164359,0.00,22.81,1116,0.00,0.00,-31.50,0.0000,-64.00,-11,50,182,0,8,0.02,50.20,77.44,0.00,18.98
164359,0.00,22.69,1124,0.00,0.00,-31.50,9.5000,-64.00,-11,50,160,0,8,0.02,50.20,77.42,0.00,11.25
164359,0.00,22.79,1116,0.00,0.00,-31.50,9.7500,-64.00,-11,50,182,0,8,0.02,50.20,77.44,0.00,18.98
164359,0.00,22.50,1126,0.00,0.00,-31.50,11.2500,-64.00,-11,50,182,0,8,0.02,50.20,77.41,0.00,18.98
164373,0.00,22.27,1121,0.00,0.00,-31.50,5.5000,-64.00,-11,50,182,0,8,0.02,50.20,77.42,0.00,18.98
164373,0.00,22.40,1122,0.00,0.00,-31.50,5.7500,-64.00,-11,50,197,0,8,0.02,50.20,77.42,0.00,24.26
164373,0.00,22.38,1106,0.00,0.00,-31.50,7.0000,-64.00,-11,50,190,0,8,0.02,50.20,77.46,0.00,21.80
164373,0.00,22.26,1116,0.00,0.00,-31.50,7.0000,-64.00,-11,50,175,0,8,0.02,50.20,77.44,0.00,16.52
164373,0.00,22.11,1103,0.00,0.00,-31.50,2.0000,-64.00,-11,50,163,0,8,0.02,50.20,77.46,0.00,12.30
164373,0.00,22.04,1107,0.00,0.00,-31.50,12.0000,-64.00,-11,50,201,0,8,0.02,50.20,77.46,0.00,25.66
165323,0.00,23.33,1104,0.00,0.00,-31.50,2.6250,-64.00,-11,50,186,0,8,0.02,50.20,77.50,0.00,20.39
165475,0.00,23.20,1106,0.00,0.00,-31.50,13.2500,-64.00,-11,50,178,0,8,0.02,50.20,77.48,0.00,17.58
165475,0.00,22.80,1102,0.00,0.00,-31.50,2.2500,-64.00,-11,50,186,0,8,0.02,50.20,77.44,0.00,20.39
165475,0.00,22.65,1102,0.00,0.00,-31.50,0.0000,-64.00,-11,50,167,0,8,0.02,50.20,77.48,0.00,13.71
165491,0.00,22.63,1094,0.00,0.00,-31.50,13.5000,-64.00,-11,50,148,0,8,0.02,50.20,77.46,0.00,7.03
165491,0.00,23.04,1096,0.00,0.00,-31.50,1.7500,-64.00,-11,50,175,0,8,0.02,50.20,77.50,0.00,16.52
165491,0.00,23.04,1088,0.00,0.00,-31.50,13.0000,-64.00,-11,50,160,0,8,0.02,50.20,77.48,0.00,11.25
165491,0.00,22.99,1100,0.00,0.00,-31.50,11.5000,-64.00,-11,50,182,0,8,0.02,50.20,77.48,0.00,18.98
165491,0.00,23.18,1088,0.00,0.00,-31.50,4.1250,-64.00,-11,50,175,0,8,0.02,50.20,77.48,0.00,16.52
165491,0.00,23.09,1107,0.00,0.00,-31.50,0.7500,-64.00,-11,50,186,0,8,0.02,50.20,77.48,0.00,20.39
165491,0.00,23.22,1102,0.00,0.00,-31.50,8.1250,-64.00,-11,50,156,0,8,0.02,50.20,77.44,0.00,9.84
165491,0.00,22.78,1118,0.00,0.00,-31.50,3.0000,-64.00,-11,50,178,0,8,0.02,50.20,77.44,0.00,17.58
165491,0.00,22.84,1102,0.00,0.00,-31.50,3.5000,-64.00,-11,50,156,0,8,0.02,50.20,77.44,0.00,9.84
165491,0.00,22.85,1101,0.00,0.00,-31.50,9.7500,-64.00,-11,50,134,0,8,0.02,50.20,77.48,0.00,2.11
165491,0.00,23.22,1092,0.00,0.00,-31.50,8.0000,-64.00,-11,50,182,0,8,0.02,50.20,77.48,0.00,18.98
166567,0.00,23.17,1108,0.00,0.00,-31.50,3.7500,-64.00,-11,50,156,0,8,0.02,50.20,77.44,0.00,9.84
166581,0.00,23.12,1097,0.00,0.00,-31.50,6.5000,-64.00,-11,50,167,0,8,0.02,50.20,77.44,0.00,13.71
166581,0.00,22.98,1095,0.00,0.00,-31.50,6.7500,-64.00,-11,50,175,0,8,0.02,50.20,77.48,0.00,16.52
166581,0.00,23.17,1085,0.00,0.00,-31.50,0.7500,-64.00,-11,50,178,0,8,0.02,50.20,77.48,0.00,17.58
166581,0.00,23.23,1086,0.00,0.00,-31.50,6.7500,-64.00,-11,50,182,0,8,0.02,50.20,77.50,0.00,18.98
166581,0.00,23.29,1095,0.00,0.00,-31.50,9.6250,-64.00,-11,50,182,0,8,0.02,50.20,77.48,0.00,18.98
166581,0.00,23.34,1081,0.00,0.00,-31.50,2.0000,-64.00,-11,50,178,0,8,0.02,50.20,77.52,0.00,17.58
166581,0.00,23.30,1095,0.00,0.00,-31.50,1.6250,-64.00,-11,50,186,0,8,0.02,50.20,77.48,0.00,20.39
166581,0.00,23.34,1096,0.00,0.00,-31.50,0.6250,-64.00,-11,50,156,0,8,0.02,50.20,77.48,0.00,9.84
166581,0.00,23.23,1113,0.00,0.00,-31.50,15.5000,-64.00,-11,50,141,0,8,0.02,50.20,77.42,0.00,4.57
166581,0.00,23.16,1117,0.00,0.00,-31.50,10.2500,-64.00,-11,50,152,0,8,0.02,50.20,77.42,0.00,8.44
166581,0.00,22.95,1122,0.00,0.00,-31.50,9.0000,-64.00,-11,50,133,0,8,0.02,50.20,77.41,0.00,1.76
166581,0.00,22.69,1122,0.00,0.00,-31.50,14.7500,-64.00,-11,50,171,0,8,0.02,50.20,77.42,0.00,15.12
166604,0.00,22.66,1102,0.00,0.00,-31.50,7.5000,-64.00,-11,50,163,0,8,0.02,50.20,77.42,0.00,12.30
167444,0.00,23.12,1098,0.00,0.00,-31.50,8.2500,-64.00,-11,50,148,0,8,0.02,50.20,77.42,0.00,7.03
