Time (msec),Boost Error* (psi),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction (1-byte)** (degrees),Final Fueling Base (2-byte)* (lambda),Fine Learning Knock Correction (degrees),IAM (multiplier),Ignition Total Timing (degrees),Intake Air Temperature (F),Knock Sum Cylinder 1* (count),Knock Sum Cylinder 2* (count),Knock Sum Cylinder 3* (count),Knock Sum Cylinder 4* (count),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Target Boost (2-byte)** (psi relative sea level),Throttle Opening Angle (%)
47890,1.39,1.53,4775,0.00,0.93,0.00,1.0000,32.50,135,3,5,4,48,117.75,29.41,1.88,47.84
48046,0.27,1.63,4923,0.00,0.92,0.00,1.0000,30.00,135,3,5,4,48,130.15,27.06,2.24,45.10
48093,-1.30,1.71,4895,0.00,0.89,0.00,1.0000,27.00,135,3,5,4,48,139.23,23.14,2.28,40.39
48109,-9.30,0.90,4895,0.00,1.06,0.00,1.0000,30.50,135,3,5,4,48,93.54,16.08,1.62,21.96
48249,-2.24,0.40,4824,0.00,1.49,0.00,1.0000,39.50,135,3,5,4,48,38.07,0.00,-6.01,14.51
48280,1.45,0.29,4577,0.00,1.20,0.00,1.0000,46.50,133,3,5,4,48,21.51,0.00,-5.99,13.73
48280,2.93,0.28,4440,0.00,0.95,0.00,1.0000,44.50,133,3,5,4,48,20.39,0.00,-5.90,13.73
48468,3.56,0.29,4330,0.00,0.96,0.00,1.0000,43.00,133,3,5,4,48,20.95,0.00,-5.78,12.55
48561,3.82,0.26,4244,0.00,0.97,0.00,1.0000,41.00,133,3,5,4,48,19.03,0.00,-5.67,11.76
48561,4.09,0.23,4134,0.00,0.99,0.00,1.0000,39.00,133,3,5,4,48,16.34,0.00,-5.63,10.59
48733,4.49,0.23,3972,0.00,0.99,0.00,1.0000,37.00,133,3,5,4,48,15.51,0.00,-5.57,9.80
48765,4.84,0.19,3957,0.00,0.83,0.00,1.0000,33.50,133,3,5,4,48,12.69,0.00,-5.47,9.02
48765,4.66,0.21,3941,0.00,0.99,0.00,1.0000,35.50,133,3,5,4,48,13.95,0.00,-5.49,9.41
48905,4.98,0.19,3920,0.00,0.81,0.00,1.0000,31.50,133,3,5,4,48,12.06,0.00,-5.47,8.63
48952,5.02,0.18,3844,0.00,0.81,0.00,1.0000,29.50,133,3,5,4,48,11.94,0.00,-5.47,8.63
48952,5.01,0.19,3902,0.00,0.81,0.00,1.0000,28.00,133,3,5,4,48,12.06,0.00,-5.47,8.63
49108,5.01,0.20,3822,0.00,0.81,0.00,1.0000,26.00,133,3,5,4,48,12.00,0.00,-5.47,8.63
49172,4.82,0.20,3686,0.00,0.82,-1.50,1.0000,24.00,133,3,5,4,48,11.94,0.00,-5.47,8.24
49172,4.84,0.19,3660,0.00,0.81,-1.50,1.0000,24.50,133,3,5,4,48,11.94,0.00,-5.47,8.24
49327,4.78,0.20,3545,0.00,0.83,-1.50,1.0000,24.00,133,3,5,4,48,11.81,0.00,-5.47,8.24
49390,4.71,0.19,3574,0.00,0.83,-1.50,1.0000,24.00,133,3,5,4,48,11.44,0.00,-5.45,8.24
49390,4.71,0.19,3577,0.00,0.83,-1.50,1.0000,24.00,133,3,5,4,48,11.32,0.00,-5.45,8.24
49562,4.72,0.20,3502,0.00,0.83,-1.50,1.0000,24.00,133,3,5,4,48,10.88,0.00,-5.45,8.24
49655,4.73,0.19,3328,0.00,0.83,-1.50,1.0000,24.00,133,3,5,4,48,10.82,0.00,-5.43,8.24
49655,4.71,0.19,3371,0.00,0.83,-1.50,1.0000,24.00,133,3,5,4,48,10.82,0.00,-5.39,7.84
49796,4.75,0.18,3373,0.00,0.83,-1.50,1.0000,24.00,133,3,5,4,48,10.36,0.00,-5.39,7.84
49843,4.76,0.18,3354,0.00,0.83,-1.50,1.0000,24.00,133,3,5,4,48,10.36,0.00,-5.38,7.84
49843,4.76,0.18,3355,0.00,0.83,-1.50,1.0000,24.00,133,3,5,4,48,10.36,0.00,-5.38,7.84
49983,4.75,0.18,3370,0.00,0.83,-1.50,1.0000,24.00,135,3,5,4,48,10.25,0.00,-5.36,7.84
50030,4.78,0.18,3330,0.00,0.83,-1.50,1.0000,24.00,135,3,5,4,48,9.89,0.00,-5.38,7.84
50171,4.79,0.17,3291,0.00,0.83,-1.50,1.0000,24.00,135,3,5,4,48,9.43,0.00,-5.38,7.84
50187,4.75,0.18,3300,0.00,0.83,-1.50,1.0000,24.00,135,3,5,4,48,10.63,0.00,-5.38,7.84
50217,4.74,0.19,3268,0.00,0.83,-1.50,1.0000,24.00,135,3,5,4,48,10.36,0.00,-5.36,7.84
50358,4.72,0.19,3229,0.00,0.83,-1.50,1.0000,24.00,135,3,5,4,48,10.41,0.00,-5.36,7.84
50389,4.71,0.19,3195,0.00,0.83,-1.50,1.0000,24.00,135,3,5,4,48,10.36,0.00,-5.34,7.84
50530,4.70,0.20,3154,0.00,0.83,-1.50,1.0000,24.00,135,3,5,4,48,10.46,0.00,-5.32,7.45
50561,4.66,0.19,3077,0.00,0.83,0.00,1.0000,24.00,135,3,5,4,48,9.74,0.00,-5.34,7.45
50561,4.68,0.19,3020,0.00,0.83,0.00,1.0000,24.00,135,3,5,4,48,10.10,0.00,-5.39,7.06
50733,4.67,0.19,2970,0.00,0.83,0.00,1.0000,24.00,135,3,5,4,48,9.94,0.00,-5.43,7.06
50811,4.70,0.19,2909,0.00,0.83,0.00,1.0000,24.00,135,3,5,4,48,9.18,0.00,-5.47,7.06
50811,4.71,0.18,2847,0.00,0.83,0.00,1.0000,24.00,135,3,5,4,48,8.92,0.00,-5.57,6.67
50967,4.64,0.19,2718,0.00,0.83,0.00,1.0000,24.00,135,3,5,4,48,8.70,0.00,-5.63,6.67
50999,4.71,0.19,2649,0.00,0.83,0.00,1.0000,24.00,135,3,5,4,48,8.32,0.00,-5.70,6.27
51014,4.75,0.20,2574,0.00,0.83,0.00,1.0000,24.00,136,3,5,4,48,8.53,0.00,-5.74,6.27
51170,4.78,0.19,2608,0.00,0.83,0.00,1.0000,24.00,136,3,5,4,48,8.06,0.00,-5.76,6.27
51202,4.89,0.19,2638,0.00,0.83,0.00,1.0000,24.00,136,3,5,4,48,8.32,0.00,-5.80,6.27
51217,4.91,0.18,2562,0.00,0.83,0.00,1.0000,24.00,136,3,5,4,48,7.72,0.00,-5.80,6.27
51374,4.88,0.19,2511,0.00,0.83,-2.75,1.0000,24.00,136,3,5,4,48,7.89,0.00,-5.80,6.27
51405,4.88,0.19,2537,0.00,0.83,-2.75,1.0000,24.00,136,3,5,4,48,8.15,0.00,-5.84,6.27
51436,4.91,0.20,2550,0.00,0.83,-2.75,1.0000,24.00,136,3,5,4,48,8.44,0.00,-5.84,6.27
51608,4.93,0.20,2515,0.00,0.83,-2.75,1.0000,24.00,136,3,5,4,48,8.57,0.00,-5.84,6.27
51624,4.90,0.20,2514,0.00,0.83,-2.75,1.0000,24.00,136,3,5,4,48,8.36,0.00,-5.84,6.27
51780,4.91,0.20,2521,0.00,0.83,-2.75,1.0000,24.00,136,3,5,4,48,8.40,0.00,-5.86,6.27
51827,4.85,0.19,2495,0.00,0.83,-2.75,1.0000,24.00,136,3,5,4,48,8.23,0.00,-5.86,6.27
51827,4.79,0.19,2476,0.00,0.83,-2.75,1.0000,24.00,136,3,5,4,48,7.76,0.00,-5.86,6.27
51983,4.76,0.19,2471,0.00,0.83,-2.75,1.0000,24.00,136,3,5,4,48,7.89,0.00,-5.88,6.27
52030,4.71,0.19,2452,0.00,0.83,-2.75,1.0000,24.00,136,3,5,4,48,7.63,0.00,-5.88,6.27
52030,4.73,0.20,2404,0.00,0.83,-2.75,1.0000,24.00,136,3,5,4,48,7.85,0.00,-5.90,6.27
52186,4.68,0.19,2364,0.00,0.83,-2.75,1.0000,24.00,136,3,5,4,48,7.93,0.00,-5.90,5.88
52233,4.68,0.20,2332,0.00,0.83,-2.75,1.0000,24.00,138,3,5,4,48,7.89,0.00,-5.92,5.88
52233,4.73,0.20,2274,0.00,0.83,-2.75,1.0000,24.00,138,3,5,4,48,7.43,0.00,-5.90,5.88
52405,4.73,0.20,2243,0.00,0.83,-2.75,1.0000,24.00,138,3,5,4,48,7.47,0.00,-5.88,5.88
52436,4.75,0.20,2201,0.00,0.83,-2.75,1.0000,24.00,138,3,5,4,48,7.47,0.00,-5.86,5.49
52498,4.78,0.20,2220,0.00,0.83,-2.75,1.0000,24.00,138,3,5,4,48,7.39,0.00,-5.86,5.49
52639,4.82,0.20,2125,0.00,0.83,-2.75,1.0000,24.00,138,3,5,4,48,6.87,0.00,-5.84,5.49
52686,4.82,0.19,2083,0.00,0.83,-2.75,1.0000,24.00,138,3,5,4,48,6.53,0.00,-5.82,5.49
52686,4.84,0.19,2052,0.00,0.83,-2.75,1.0000,24.00,138,3,5,4,48,6.41,0.00,-5.80,5.10
52827,4.88,0.19,2007,0.00,0.83,-2.75,1.0000,24.00,138,3,5,4,48,6.41,0.00,-5.78,5.10
52827,4.87,0.19,2022,0.00,0.83,-2.75,1.0000,24.00,138,3,5,4,48,6.24,0.00,-5.76,5.10
52905,4.89,0.19,1996,0.00,0.83,-2.75,1.0000,24.00,138,3,5,4,48,6.49,0.00,-5.76,5.10
53062,4.89,0.17,1921,0.00,0.83,-2.75,1.0000,24.00,138,3,5,4,48,5.62,0.00,-5.76,5.10
53108,4.87,0.17,1971,0.00,0.83,-2.75,1.0000,24.00,138,3,5,4,48,5.78,0.00,-5.76,5.10
53248,4.86,0.17,1964,0.00,0.83,-2.75,1.0000,24.00,138,3,5,4,48,5.75,0.00,-5.78,5.10
53295,4.84,0.16,1950,0.00,0.83,-2.75,1.0000,24.00,138,3,5,4,48,5.21,0.00,-5.78,5.10
53295,4.81,0.16,1928,0.00,0.83,0.00,1.0000,24.00,138,3,5,4,48,5.43,0.00,-5.80,5.10
53436,4.79,0.19,1907,0.00,0.83,0.00,1.0000,24.00,138,3,5,4,48,6.04,0.00,-5.84,5.10
53452,4.79,0.17,1861,0.00,0.83,0.00,1.0000,24.00,138,3,5,4,48,5.56,0.00,-5.82,5.10
53499,4.79,0.19,1890,0.00,0.83,0.00,1.0000,24.00,138,3,5,4,48,5.85,0.00,-5.84,5.10
53640,4.80,0.19,1876,0.00,0.83,0.00,1.0000,24.00,138,3,5,4,48,6.17,0.00,-5.86,5.10
53686,4.77,0.19,1855,0.00,0.83,0.00,1.0000,24.00,138,3,5,4,48,5.91,0.00,-5.86,5.10
53843,4.76,0.20,1852,0.00,0.83,0.00,1.0000,24.00,138,3,5,4,48,6.01,0.00,-5.88,5.10
53889,4.74,0.20,1842,0.00,0.83,0.00,1.0000,24.00,138,3,5,4,48,6.04,0.00,-5.90,4.71
53889,4.72,0.20,1814,0.00,0.83,0.00,1.0000,25.00,138,3,5,4,48,6.14,0.00,-5.92,5.88
54030,4.67,0.31,1809,0.00,0.83,0.00,1.0000,28.50,138,3,5,4,48,8.53,0.00,-5.94,8.24
54077,4.18,1.08,1859,0.00,0.75,0.00,1.0000,34.00,140,3,5,4,48,19.52,0.00,-5.96,41.18
54077,8.67,1.17,1944,0.00,0.53,0.00,1.0000,35.00,140,3,5,4,48,42.63,58.43,-5.96,100.00
54217,6.46,1.13,1980,0.00,0.89,-2.75,1.0000,20.00,140,3,5,4,48,36.20,62.35,4.23,100.00
54280,5.24,1.11,1739,0.00,0.92,0.00,1.0000,15.00,140,3,5,4,48,31.90,60.39,5.82,100.00
54280,3.92,1.05,1888,0.00,0.89,0.00,1.0000,19.50,140,3,5,4,48,32.12,49.02,4.76,100.00
54436,6.37,1.10,1996,0.00,0.89,-2.75,1.0000,19.00,140,3,5,4,48,36.57,65.49,2.59,100.00
54483,4.36,1.09,1828,0.00,0.88,0.00,1.0000,17.00,140,3,5,4,48,34.34,58.04,6.13,100.00
54623,3.58,1.07,1925,0.00,0.89,0.00,1.0000,20.00,140,3,5,4,48,36.20,54.12,4.23,100.00
54686,5.83,1.12,2088,0.00,0.89,-2.75,1.0000,19.00,140,3,5,4,48,38.44,61.96,3.56,100.00
54686,5.86,1.15,1988,0.00,0.90,-2.75,1.0000,19.00,140,3,5,4,48,38.32,61.96,5.86,100.00
54843,5.43,1.17,2103,0.00,0.90,-2.75,1.0000,18.50,140,3,5,4,48,39.68,61.57,5.96,100.00
54890,6.36,1.17,2142,0.00,0.90,-2.75,1.0000,18.50,140,3,5,4,48,41.85,62.75,5.69,100.00
54890,6.25,1.20,2133,0.00,0.91,-2.75,1.0000,18.50,138,3,5,4,48,42.36,70.59,6.07,100.00
54967,6.33,1.21,2159,0.00,0.91,-2.75,1.0000,17.50,138,3,5,4,48,43.26,72.94,6.81,100.00
55077,6.61,1.25,2223,0.00,0.89,-2.75,1.0000,17.50,138,3,5,4,48,45.60,81.57,7.00,100.00
55218,6.77,1.24,2199,0.00,0.89,-2.75,1.0000,17.50,138,3,5,4,48,46.40,81.57,7.41,100.00
55264,6.71,1.23,2297,0.00,0.89,-2.75,1.0000,16.00,138,3,5,4,48,47.62,81.57,7.68,100.00
55264,6.77,1.26,2323,0.00,0.89,-2.75,1.0000,16.00,138,3,5,4,48,48.16,81.57,7.77,100.00
55420,7.03,1.28,2426,0.00,0.90,-2.75,1.0000,15.50,138,3,5,4,48,49.71,81.96,7.95,100.00
55467,7.13,1.32,2432,0.00,0.90,-2.75,1.0000,15.50,138,3,5,4,48,50.84,81.96,8.26,100.00
55483,7.16,1.29,2438,0.00,0.90,0.00,1.0000,18.00,138,3,5,4,48,51.97,81.18,8.70,100.00
55654,7.28,1.34,2471,0.00,0.90,0.00,1.0000,19.00,138,3,5,4,48,53.84,79.22,8.89,100.00
55702,7.36,1.31,2510,0.00,0.90,0.00,1.0000,19.50,138,3,5,4,48,54.71,77.25,9.13,100.00
55718,7.37,1.33,2571,0.00,0.91,0.00,1.0000,19.50,138,3,5,4,49,57.37,76.08,9.36,100.00
55733,7.55,1.36,2601,-1.41,0.91,0.00,1.0000,21.00,138,3,5,4,49,57.96,72.16,9.48,100.00
55905,7.70,1.35,2682,-1.41,0.91,0.00,1.0000,21.00,138,3,5,4,49,59.92,69.41,9.82,100.00
55936,7.76,1.37,2703,-1.41,0.91,0.00,1.0000,22.00,138,3,5,4,49,61.84,63.92,10.06,100.00
56092,7.84,1.40,2814,-2.81,0.90,0.00,1.0000,21.50,138,3,5,4,50,64.11,62.35,10.58,100.00
56139,7.96,1.38,2758,-2.81,0.90,0.00,1.0000,22.00,140,3,5,4,50,66.10,60.00,10.85,100.00
56139,7.98,1.43,2839,-2.81,0.90,0.00,1.0000,23.00,140,3,5,4,50,67.74,58.04,11.10,100.00
56296,7.95,1.46,2916,-2.81,0.90,0.00,1.0000,23.00,140,3,5,4,50,69.90,56.86,11.35,100.00
56343,7.76,1.46,2956,-2.81,0.91,0.00,1.0000,23.00,140,3,5,4,50,72.00,54.51,11.54,100.00
56343,7.35,1.51,2959,-2.81,0.90,0.00,1.0000,23.50,140,3,5,4,50,76.22,52.55,11.60,100.00
56498,7.07,1.55,3024,-2.81,0.89,0.00,1.0000,23.00,140,3,5,4,50,78.29,49.80,11.70,100.00
56545,6.80,1.57,3106,-2.81,0.88,0.00,1.0000,23.00,140,3,5,4,50,82.00,48.63,11.76,100.00
56545,6.43,1.60,3151,-2.81,0.88,0.00,1.0000,23.50,140,3,5,4,50,84.94,47.06,11.70,100.00
56718,6.23,1.63,3230,-2.81,0.88,0.00,1.0000,23.00,140,3,5,4,50,88.10,45.88,11.72,100.00
56748,5.99,1.73,3315,-2.81,0.87,0.00,1.0000,23.00,140,3,5,4,50,92.35,45.10,11.91,100.00
56764,5.62,1.72,3374,-2.81,0.87,0.00,1.0000,22.00,142,3,5,4,51,97.19,45.10,11.97,100.00
56936,5.05,1.79,3410,-4.22,0.86,0.00,1.0000,21.50,142,3,5,4,51,102.87,44.71,12.01,100.00
56983,4.17,1.87,3468,-4.22,0.85,0.00,1.0000,20.50,142,3,5,4,51,108.07,45.10,11.83,100.00
56983,3.52,1.97,3582,-4.22,0.84,0.00,1.0000,19.50,142,3,5,4,51,114.17,45.10,11.95,100.00
57139,2.97,2.06,3603,-4.22,0.83,0.00,1.0000,18.00,142,3,5,4,51,123.43,44.71,11.95,100.00
57186,2.16,2.14,3776,-4.22,0.82,0.00,1.0000,16.50,142,3,5,4,51,129.84,44.71,11.89,100.00
57249,1.52,2.27,3786,-4.22,0.81,0.00,1.0000,15.50,142,3,5,4,51,141.87,44.71,11.83,100.00
57374,0.79,2.37,3730,-4.22,0.78,0.00,1.0000,14.00,142,3,5,4,51,144.71,43.53,11.83,100.00
57374,-0.04,2.38,3920,-4.22,0.79,0.00,1.0000,12.50,142,3,5,4,51,151.23,42.35,11.89,100.00
57514,-0.59,2.35,4078,-4.22,0.79,0.00,1.0000,12.00,142,3,5,4,51,158.31,41.96,11.83,100.00
57561,-1.20,2.34,4032,-4.22,0.78,0.00,1.0000,12.00,142,3,5,4,51,160.71,38.82,12.16,100.00
57561,-1.20,2.33,4132,-4.22,0.79,0.00,1.0000,11.50,142,3,5,4,51,161.76,38.43,11.95,100.00
57733,-0.54,2.28,4206,-4.22,0.79,0.00,1.0000,13.00,142,3,5,4,51,162.47,41.18,12.10,100.00
57749,-0.34,2.29,4238,-4.22,0.79,0.00,1.0000,14.00,142,3,5,4,51,163.17,41.57,12.59,100.00
57827,0.12,2.24,4359,-4.22,0.80,0.00,1.0000,14.50,140,3,5,4,51,163.87,42.75,12.70,100.00
57968,0.01,2.34,4434,-3.87,0.80,0.00,1.0000,15.00,140,3,5,4,51,171.28,42.35,12.82,100.00
57998,0.05,2.30,4434,-3.87,0.80,0.00,1.0000,15.00,140,3,5,4,51,171.23,41.96,12.70,100.00
58014,0.06,2.35,4628,-3.87,0.80,0.00,1.0000,16.00,140,3,5,4,51,176.77,42.75,12.70,100.00
58154,0.12,2.32,4612,-3.87,0.80,0.00,1.0000,15.50,140,3,5,4,51,183.53,42.75,12.70,100.00
58218,-0.03,2.35,4772,-3.87,0.80,0.00,1.0000,16.00,140,3,5,4,51,185.04,42.75,12.65,100.00
58218,0.32,2.36,4902,-3.87,0.80,0.00,1.0000,17.00,140,3,5,4,51,189.55,44.31,12.72,100.00
58373,0.51,2.34,4914,-3.87,0.80,0.00,1.0000,16.50,138,3,5,4,51,190.33,45.88,12.94,100.00
58468,0.56,2.37,4998,-3.87,0.80,0.00,1.0000,15.00,138,3,5,4,51,194.70,45.88,13.19,100.00
58468,0.39,2.44,5059,-3.87,0.80,-2.75,1.0000,15.00,138,3,5,4,51,201.53,45.88,13.21,100.00
58607,0.13,2.41,5078,-3.87,0.80,-2.75,1.0000,15.50,138,3,5,4,51,203.54,45.88,13.05,100.00
58655,-0.01,2.40,5224,-3.87,0.80,-2.75,1.0000,18.50,136,3,5,4,51,209.57,45.88,13.01,100.00
58655,0.02,2.46,5368,-3.87,0.80,0.00,1.0000,18.50,136,3,5,4,51,215.55,45.88,12.94,100.00
58827,-0.08,2.45,5368,-3.87,0.79,0.00,1.0000,18.50,136,3,5,4,51,216.41,45.88,12.92,100.00
58858,0.03,2.43,5466,-3.87,0.79,0.00,1.0000,18.50,136,3,5,4,51,221.99,46.27,12.86,100.00
59014,-0.03,2.42,5522,-3.52,0.79,0.00,1.0000,19.00,136,3,5,4,51,224.57,46.27,12.99,100.00
59029,-18.25,2.24,5694,-3.52,0.79,0.00,1.0000,20.00,135,3,5,4,51,225.85,0.00,12.63,41.96
59029,-1.91,2.41,5572,-3.52,0.80,0.00,1.0000,19.50,135,3,5,4,51,225.42,45.10,12.99,100.00
59201,-12.25,0.84,5665,-2.46,1.05,-2.75,1.0000,28.00,135,3,5,4,51,94.01,0.00,-5.41,21.96
59248,-3.29,0.39,5602,0.00,1.31,0.00,1.0000,39.50,135,3,5,4,51,43.52,0.00,-5.38,15.29
59248,1.27,0.08,5603,0.00,2.54,0.00,1.0000,44.00,133,3,5,4,51,9.54,0.00,-5.45,10.59
59405,4.20,0.09,5529,0.00,1.20,0.00,1.0000,42.50,133,3,5,4,51,7.24,0.00,-5.45,10.59
59452,4.97,0.11,5758,0.00,0.95,0.00,1.0000,40.50,133,3,5,4,51,10.05,0.00,-5.49,10.59
59561,5.05,0.13,5591,0.00,0.95,0.00,1.0000,38.50,133,3,5,4,51,12.06,0.00,-5.41,10.59
59561,4.85,0.16,5512,0.00,0.95,0.00,1.0000,37.00,133,3,5,4,51,14.28,0.00,-5.28,10.59
59639,4.85,0.16,5509,0.00,0.95,0.00,1.0000,35.00,133,3,5,4,51,14.75,0.00,-5.49,10.59
59779,4.86,0.17,5457,0.00,0.95,0.00,1.0000,33.50,133,3,5,4,51,15.10,0.00,-5.49,10.59
59842,4.78,0.18,5425,0.00,0.95,0.00,1.0000,31.50,133,3,5,4,51,15.65,0.00,-5.47,10.59
59842,4.75,0.17,5428,0.00,0.80,0.00,1.0000,29.50,133,3,5,4,51,15.65,0.00,-5.55,10.59
59999,4.70,0.18,5261,0.00,0.80,0.00,1.0000,27.50,133,3,5,4,51,15.72,0.00,-5.63,10.59
60045,4.60,0.19,5211,0.00,0.80,0.00,1.0000,26.00,133,3,5,4,51,16.13,0.00,-5.67,10.59
60045,4.51,0.18,5114,0.00,0.80,0.00,1.0000,24.00,133,3,5,4,51,15.86,0.00,-5.69,10.59
60217,4.39,0.20,4954,0.00,0.80,0.00,1.0000,24.00,133,3,5,4,51,15.72,0.00,-5.86,10.59
60264,4.31,0.19,4738,0.00,0.80,0.00,1.0000,24.00,133,3,5,4,51,15.30,0.00,-5.94,10.20
60264,4.27,0.19,4634,0.00,0.80,0.00,1.0000,24.00,133,3,5,4,51,15.10,0.00,-5.98,10.20
60420,4.45,0.19,4532,0.00,0.80,0.00,1.0000,24.00,133,3,5,4,51,14.28,0.00,-5.96,9.80
60467,4.49,0.19,4288,0.00,0.80,0.00,1.0000,24.00,133,3,5,4,51,14.08,0.00,-5.84,9.80
60624,4.69,0.19,4192,0.00,0.81,0.00,1.0000,24.00,133,3,5,4,51,13.75,0.00,-5.70,9.41
60671,4.70,0.19,4062,0.00,0.81,0.00,1.0000,24.00,133,3,5,4,51,12.82,0.00,-5.63,9.02
60671,4.74,0.19,3908,0.00,0.81,0.00,1.0000,24.00,133,3,5,4,51,12.82,0.00,-5.53,9.02
60826,4.74,0.20,3780,0.00,0.81,0.00,1.0000,24.00,133,3,5,4,51,12.50,0.00,-5.49,8.63
60889,4.69,0.19,3770,0.00,0.81,0.00,1.0000,24.00,133,3,5,4,51,12.18,0.00,-5.47,8.24
60889,4.72,0.20,3608,0.00,0.81,-1.50,1.0000,24.00,135,3,5,4,51,11.75,0.00,-5.49,8.24
61030,4.72,0.19,3501,0.00,0.83,-1.50,1.0000,24.00,135,3,5,4,51,11.38,0.00,-5.49,8.24
61076,4.80,0.18,3426,0.00,0.83,-1.50,1.0000,24.00,135,3,5,4,51,10.10,0.00,-5.49,7.45
61076,4.86,0.19,3318,0.00,0.83,-1.50,1.0000,24.00,135,3,5,4,51,10.05,0.00,-5.43,7.45
61233,4.86,0.18,3143,0.00,0.83,-1.50,1.0000,24.00,135,3,5,4,51,9.43,0.00,-5.36,7.06
61280,4.77,0.18,3061,0.00,0.83,0.00,1.0000,24.00,135,3,5,4,51,9.12,0.00,-5.32,6.67
61295,4.76,0.18,3004,0.00,0.83,0.00,1.0000,24.00,135,3,5,4,51,8.61,0.00,-5.39,6.27
61452,4.75,0.18,2850,0.00,0.83,0.00,1.0000,24.00,135,3,5,4,51,8.44,0.00,-5.47,6.27
61483,4.73,0.18,2788,0.00,0.83,0.00,1.0000,24.00,135,3,5,4,51,8.02,0.00,-5.55,5.88
61639,4.87,0.17,2628,0.00,0.83,0.00,1.0000,24.00,135,3,5,4,51,7.72,0.00,-5.65,5.49
61686,4.94,0.18,2531,0.00,0.83,0.00,1.0000,24.00,135,3,5,4,51,7.32,0.00,-5.70,5.49
61686,5.02,0.17,2492,0.00,0.83,-2.75,1.0000,24.00,135,3,5,4,51,6.57,0.00,-5.80,5.10
61780,5.08,0.16,2330,0.00,0.83,-2.75,1.0000,24.00,135,3,5,4,51,6.60,0.00,-5.84,4.71
61889,5.17,0.16,2286,0.00,0.83,-2.75,1.0000,24.00,135,3,5,4,51,5.98,0.00,-5.88,4.31
61889,5.25,0.15,2142,0.00,0.83,-2.75,1.0000,24.00,136,3,5,4,51,5.17,0.00,-5.84,4.31
62045,5.29,0.16,2033,0.00,0.83,-2.75,1.0000,24.00,136,3,5,4,51,5.30,0.00,-5.80,3.92
62092,5.41,0.15,1942,0.00,0.83,-2.75,1.0000,24.00,136,3,5,4,51,4.96,0.00,-5.76,3.14
62092,5.37,0.14,1822,0.00,0.83,0.00,1.0000,24.00,136,3,5,4,51,4.05,0.00,-5.72,3.14
62264,5.37,0.14,1728,0.00,0.83,0.00,1.0000,23.00,136,3,5,4,51,4.18,0.00,-5.84,3.14
62295,5.38,0.17,1696,0.00,0.83,0.00,1.0000,21.50,136,3,5,4,51,4.45,0.00,-5.92,3.14
62327,5.33,0.18,1590,0.00,0.83,0.00,1.0000,19.50,136,3,5,4,51,4.48,0.00,-5.99,3.14
62498,5.41,0.19,1453,0.00,0.83,0.00,1.0000,18.50,136,3,5,4,51,4.65,0.00,-6.07,3.14
62514,5.43,0.20,1401,0.00,0.83,0.00,1.0000,17.50,136,3,5,4,51,4.39,0.00,-5.98,3.14
62530,5.45,0.21,1234,0.00,0.83,0.00,1.0000,17.50,136,3,5,4,51,4.23,0.00,-5.88,3.53
62623,5.58,0.24,1198,0.00,0.83,0.00,1.0000,17.00,136,3,5,4,51,4.37,0.00,-5.76,4.31
62748,5.58,0.29,1053,0.00,0.83,0.00,1.0000,17.00,136,3,5,4,51,5.17,0.00,-5.47,4.31
62748,5.43,0.32,1026,0.00,0.75,0.00,1.0000,17.00,136,3,5,4,51,5.46,0.00,-5.30,4.31
62920,5.12,0.26,1042,0.00,0.75,0.00,1.0000,17.00,136,3,5,4,51,4.69,0.00,-5.14,3.92
62952,4.95,0.27,1046,0.00,0.82,0.00,1.0000,17.00,136,3,5,4,51,4.72,0.00,-5.16,3.53
63092,4.93,0.24,1041,0.00,0.82,0.00,1.0000,17.00,136,3,5,4,51,4.31,0.00,-5.22,3.53
63139,4.96,0.24,1079,0.00,0.82,0.00,1.0000,17.00,138,3,5,4,51,4.12,0.00,-5.22,3.53
63139,5.12,0.25,1001,0.00,0.83,0.00,1.0000,17.00,138,3,5,4,51,4.02,0.00,-5.20,3.53
63280,5.21,0.27,984,0.00,0.83,0.00,1.0000,15.50,138,3,5,4,51,4.28,0.00,-5.16,3.53
63326,5.29,0.27,964,0.00,0.83,0.00,1.0000,15.50,138,3,5,4,51,4.39,0.00,-5.10,3.53
63326,5.31,0.28,952,0.00,0.83,0.00,1.0000,15.50,138,3,5,4,51,4.34,0.00,-5.05,3.53
63499,5.31,0.27,928,0.00,0.83,0.00,1.0000,15.50,138,3,5,4,51,4.18,0.00,-5.03,3.53
63545,5.28,0.27,899,0.00,0.83,0.00,1.0000,15.50,138,3,5,4,51,4.12,0.00,-4.97,3.53
63561,5.24,0.28,889,0.00,0.83,0.00,1.0000,15.50,138,3,5,4,51,4.12,0.00,-4.93,3.53
63639,5.12,0.29,882,0.00,0.99,0.00,1.0000,15.50,138,3,5,4,51,4.31,0.00,-4.93,3.53
63764,5.09,0.29,866,0.00,0.95,0.00,1.0000,15.50,138,3,5,4,51,4.23,0.00,-4.91,3.53
63764,5.04,0.30,857,0.00,0.95,0.00,1.0000,15.50,138,3,5,4,51,4.23,0.00,-4.87,3.53
63936,5.02,0.29,842,0.00,0.95,0.00,1.0000,15.50,138,3,5,4,51,4.10,0.00,-4.85,3.53
